rva,AtomName,Type,Credibility,lastValue,convergencePoint
https://nobias-project.eu/RandomVariableAtom/RVA10794,USERCREDLAT(8344),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA10803,USERCREDLAT(8345),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA10760,USERCREDLAT(8355),User,Credible,0.988,30
https://nobias-project.eu/RandomVariableAtom/RVA10755,USERCREDLAT(8353),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA10766,USERCREDLAT(8357),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10800,USERCREDLAT(8346),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10769,USERCREDLAT(8356),User,Credible,0.518,34
https://nobias-project.eu/RandomVariableAtom/RVA10782,USERCREDLAT(8362),User,NotCredible,0.486,7
https://nobias-project.eu/RandomVariableAtom/RVA10772,USERCREDLAT(8359),User,Credible,0.969,31
https://nobias-project.eu/RandomVariableAtom/RVA10843,USERCREDLAT(8364),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA10778,USERCREDLAT(8360),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA10852,USERCREDLAT(8365),User,NotCredible,0.063,33
https://nobias-project.eu/RandomVariableAtom/RVA10861,USERCREDLAT(8369),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10857,USERCREDLAT(8367),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10865,USERCREDLAT(8370),User,NotCredible,0.013,28
https://nobias-project.eu/RandomVariableAtom/RVA10863,USERCREDLAT(8371),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10867,USERCREDLAT(8373),User,Credible,0.654,6
https://nobias-project.eu/RandomVariableAtom/RVA10868,USERCREDLAT(8372),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10822,USERCREDLAT(8374),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10848,USERCREDLAT(8366),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10821,USERCREDLAT(8375),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10825,USERCREDLAT(8377),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10829,USERCREDLAT(8379),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA10836,USERCREDLAT(8381),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10833,USERCREDLAT(8380),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10841,USERCREDLAT(8383),User,NotCredible,0.078,33
https://nobias-project.eu/RandomVariableAtom/RVA10839,USERCREDLAT(8384),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA10835,USERCREDLAT(8382),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10892,USERCREDLAT(8387),User,NotCredible,0.265,31
https://nobias-project.eu/RandomVariableAtom/RVA10890,USERCREDLAT(8388),User,NotCredible,0.041,34
https://nobias-project.eu/RandomVariableAtom/RVA10901,USERCREDLAT(8392),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10876,USERCREDLAT(8398),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA10224,USERCREDLAT(8400),User,Credible,0.559,24
https://nobias-project.eu/RandomVariableAtom/RVA10222,USERCREDLAT(8401),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10238,USERCREDLAT(8406),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA10236,USERCREDLAT(8407),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA10241,USERCREDLAT(8408),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10190,USERCREDLAT(8410),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10227,USERCREDLAT(8403),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10202,USERCREDLAT(8413),User,NotCredible,0.072,31
https://nobias-project.eu/RandomVariableAtom/RVA10199,USERCREDLAT(8414),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA10204,USERCREDLAT(8416),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10210,USERCREDLAT(8417),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA10212,USERCREDLAT(8419),User,NotCredible,0.015,33
https://nobias-project.eu/RandomVariableAtom/RVA10304,USERCREDLAT(8424),User,NotCredible,0.01,32
https://nobias-project.eu/RandomVariableAtom/RVA10302,USERCREDLAT(8425),User,NotCredible,0.486,7
https://nobias-project.eu/RandomVariableAtom/RVA10309,USERCREDLAT(8429),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10296,USERCREDLAT(8420),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10257,USERCREDLAT(8431),User,Credible,0.986,34
https://nobias-project.eu/RandomVariableAtom/RVA10255,USERCREDLAT(8432),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10306,USERCREDLAT(8427),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10260,USERCREDLAT(8434),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10298,USERCREDLAT(8423),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10264,USERCREDLAT(8433),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10379,USERCREDLAT(8444),User,NotCredible,0.076,33
https://nobias-project.eu/RandomVariableAtom/RVA10373,USERCREDLAT(8442),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10402,USERCREDLAT(8450),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10270,USERCREDLAT(8435),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA10323,USERCREDLAT(8452),User,Credible,0.998,14
https://nobias-project.eu/RandomVariableAtom/RVA10388,USERCREDLAT(8449),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10331,USERCREDLAT(8453),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10338,USERCREDLAT(8455),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10329,USERCREDLAT(8454),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10334,USERCREDLAT(8456),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10441,USERCREDLAT(8462),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10341,USERCREDLAT(8458),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10347,USERCREDLAT(8459),User,NotCredible,0.063,34
https://nobias-project.eu/RandomVariableAtom/RVA10454,USERCREDLAT(8466),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10475,USERCREDLAT(8471),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10407,USERCREDLAT(8474),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10445,USERCREDLAT(8465),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10413,USERCREDLAT(8475),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10266,USERCREDLAT(8436),User,NotCredible,0.145,32
https://nobias-project.eu/RandomVariableAtom/RVA10416,USERCREDLAT(8477),User,NotCredible,0.031,32
https://nobias-project.eu/RandomVariableAtom/RVA10429,USERCREDLAT(8480),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10502,USERCREDLAT(8485),User,NotCredible,0.315,29
https://nobias-project.eu/RandomVariableAtom/RVA10439,USERCREDLAT(8463),User,Credible,0.854,34
https://nobias-project.eu/RandomVariableAtom/RVA10428,USERCREDLAT(8481),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10515,USERCREDLAT(8492),User,NotCredible,0.153,27
https://nobias-project.eu/RandomVariableAtom/RVA10470,USERCREDLAT(8472),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10522,USERCREDLAT(8493),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA10512,USERCREDLAT(8488),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA10519,USERCREDLAT(8494),User,Credible,0.988,30
https://nobias-project.eu/RandomVariableAtom/RVA10482,USERCREDLAT(8497),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10614,USERCREDLAT(8500),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10630,USERCREDLAT(8505),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10624,USERCREDLAT(8504),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10628,USERCREDLAT(8506),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10634,USERCREDLAT(8507),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA10621,USERCREDLAT(8501),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA10632,USERCREDLAT(8508),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10602,USERCREDLAT(8516),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10605,USERCREDLAT(8518),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10591,USERCREDLAT(8513),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9760,USERCREDLAT(8520),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9772,USERCREDLAT(8526),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9763,USERCREDLAT(8522),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9774,USERCREDLAT(8525),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9769,USERCREDLAT(8523),User,NotCredible,0.135,33
https://nobias-project.eu/RandomVariableAtom/RVA9778,USERCREDLAT(8527),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9776,USERCREDLAT(8528),User,NotCredible,0.054,28
https://nobias-project.eu/RandomVariableAtom/RVA9780,USERCREDLAT(8529),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9733,USERCREDLAT(8535),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9723,USERCREDLAT(8530),User,NotCredible,0.486,9
https://nobias-project.eu/RandomVariableAtom/RVA9742,USERCREDLAT(8536),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9748,USERCREDLAT(8538),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA9836,USERCREDLAT(8542),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA9846,USERCREDLAT(8543),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9851,USERCREDLAT(8545),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9861,USERCREDLAT(8549),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9805,USERCREDLAT(8554),User,NotCredible,0.024,31
https://nobias-project.eu/RandomVariableAtom/RVA9849,USERCREDLAT(8546),User,Credible,0.536,34
https://nobias-project.eu/RandomVariableAtom/RVA9811,USERCREDLAT(8556),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9803,USERCREDLAT(8555),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9815,USERCREDLAT(8559),User,NotCredible,0.486,10
https://nobias-project.eu/RandomVariableAtom/RVA9922,USERCREDLAT(8565),User,Credible,0.988,30
https://nobias-project.eu/RandomVariableAtom/RVA9924,USERCREDLAT(8568),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9928,USERCREDLAT(8567),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9941,USERCREDLAT(8571),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9884,USERCREDLAT(8576),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA9889,USERCREDLAT(8578),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9978,USERCREDLAT(8586),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9886,USERCREDLAT(8579),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA9980,USERCREDLAT(8585),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9983,USERCREDLAT(8587),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9988,USERCREDLAT(8591),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA9947,USERCREDLAT(8595),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9953,USERCREDLAT(8596),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9951,USERCREDLAT(8597),User,NotCredible,0.321,32
https://nobias-project.eu/RandomVariableAtom/RVA9949,USERCREDLAT(8594),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10090,USERCREDLAT(8601),User,NotCredible,0.019,31
https://nobias-project.eu/RandomVariableAtom/RVA10098,USERCREDLAT(8602),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10100,USERCREDLAT(8605),User,NotCredible,0.151,19
https://nobias-project.eu/RandomVariableAtom/RVA10102,USERCREDLAT(8604),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10108,USERCREDLAT(8609),User,Credible,0.99,20
https://nobias-project.eu/RandomVariableAtom/RVA10057,USERCREDLAT(8610),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10063,USERCREDLAT(8612),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10070,USERCREDLAT(8613),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10066,USERCREDLAT(8611),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10068,USERCREDLAT(8614),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10078,USERCREDLAT(8617),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA10076,USERCREDLAT(8618),User,NotCredible,0.0,4
https://nobias-project.eu/RandomVariableAtom/RVA10080,USERCREDLAT(8619),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA10072,USERCREDLAT(8616),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10162,USERCREDLAT(8620),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10164,USERCREDLAT(8623),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA10172,USERCREDLAT(8624),User,NotCredible,0.0,5
https://nobias-project.eu/RandomVariableAtom/RVA10176,USERCREDLAT(8626),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA10167,USERCREDLAT(8622),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10174,USERCREDLAT(8627),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10179,USERCREDLAT(8628),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA10178,USERCREDLAT(8629),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10122,USERCREDLAT(8632),User,NotCredible,0.074,21
https://nobias-project.eu/RandomVariableAtom/RVA10134,USERCREDLAT(8633),User,NotCredible,0.225,28
https://nobias-project.eu/RandomVariableAtom/RVA10118,USERCREDLAT(8630),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA10140,USERCREDLAT(8635),User,NotCredible,0.038,34
https://nobias-project.eu/RandomVariableAtom/RVA10146,USERCREDLAT(8637),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9271,USERCREDLAT(8641),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA10143,USERCREDLAT(8638),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9274,USERCREDLAT(8640),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA10150,USERCREDLAT(8639),User,Credible,0.795,31
https://nobias-project.eu/RandomVariableAtom/RVA9279,USERCREDLAT(8642),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9283,USERCREDLAT(8645),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9286,USERCREDLAT(8644),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9296,USERCREDLAT(8648),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9289,USERCREDLAT(8647),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9277,USERCREDLAT(8643),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9295,USERCREDLAT(8649),User,NotCredible,0.4,15
https://nobias-project.eu/RandomVariableAtom/RVA9235,USERCREDLAT(8651),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9228,USERCREDLAT(8650),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9232,USERCREDLAT(8652),User,Credible,0.994,26
https://nobias-project.eu/RandomVariableAtom/RVA9248,USERCREDLAT(8655),User,NotCredible,0.265,31
https://nobias-project.eu/RandomVariableAtom/RVA9237,USERCREDLAT(8654),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA9253,USERCREDLAT(8657),User,Credible,0.995,27
https://nobias-project.eu/RandomVariableAtom/RVA9240,USERCREDLAT(8653),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9378,USERCREDLAT(8666),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9258,USERCREDLAT(8659),User,Credible,0.525,25
https://nobias-project.eu/RandomVariableAtom/RVA9374,USERCREDLAT(8667),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9380,USERCREDLAT(8669),User,Credible,0.995,27
https://nobias-project.eu/RandomVariableAtom/RVA9318,USERCREDLAT(8673),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9311,USERCREDLAT(8672),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9317,USERCREDLAT(8674),User,NotCredible,0.0,2
https://nobias-project.eu/RandomVariableAtom/RVA9336,USERCREDLAT(8679),User,NotCredible,0.053,32
https://nobias-project.eu/RandomVariableAtom/RVA9347,USERCREDLAT(8681),User,NotCredible,0.057,34
https://nobias-project.eu/RandomVariableAtom/RVA9331,USERCREDLAT(8677),User,NotCredible,0.097,33
https://nobias-project.eu/RandomVariableAtom/RVA9384,USERCREDLAT(8668),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9447,USERCREDLAT(8685),User,NotCredible,0.486,9
https://nobias-project.eu/RandomVariableAtom/RVA9443,USERCREDLAT(8682),User,NotCredible,0.062,34
https://nobias-project.eu/RandomVariableAtom/RVA9449,USERCREDLAT(8684),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9459,USERCREDLAT(8688),User,NotCredible,0.045,33
https://nobias-project.eu/RandomVariableAtom/RVA9453,USERCREDLAT(8687),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9439,USERCREDLAT(8683),User,NotCredible,0.0,7
https://nobias-project.eu/RandomVariableAtom/RVA9469,USERCREDLAT(8691),User,NotCredible,0.0,6
https://nobias-project.eu/RandomVariableAtom/RVA9465,USERCREDLAT(8690),User,NotCredible,0.047,34
https://nobias-project.eu/RandomVariableAtom/RVA9417,USERCREDLAT(8697),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9402,USERCREDLAT(8694),User,Credible,0.994,24
https://nobias-project.eu/RandomVariableAtom/RVA9597,USERCREDLAT(8705),User,Credible,0.925,34
https://nobias-project.eu/RandomVariableAtom/RVA9399,USERCREDLAT(8670),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9423,USERCREDLAT(8699),User,NotCredible,0.0,8
https://nobias-project.eu/RandomVariableAtom/RVA9598,USERCREDLAT(8708),User,NotCredible,0.026,34
https://nobias-project.eu/RandomVariableAtom/RVA9600,USERCREDLAT(8709),User,NotCredible,0.0,9
https://nobias-project.eu/RandomVariableAtom/RVA9569,USERCREDLAT(8711),User,NotCredible,0.297,27
