name,rva,groundRuleCount
USERCREDLAT(12693),https://nobias-project.eu/RandomVariableAtom/RVA4251,2
USERCREDLAT(12697),https://nobias-project.eu/RandomVariableAtom/RVA4265,2
USERCREDLAT(127),https://nobias-project.eu/RandomVariableAtom/RVA10245,2
USERCREDLAT(12706),https://nobias-project.eu/RandomVariableAtom/RVA3897,2
USERCREDLAT(1271),https://nobias-project.eu/RandomVariableAtom/RVA471,2
USERCREDLAT(12716),https://nobias-project.eu/RandomVariableAtom/RVA3919,2
USERCREDLAT(12718),https://nobias-project.eu/RandomVariableAtom/RVA3925,2
USERCREDLAT(1272),https://nobias-project.eu/RandomVariableAtom/RVA468,2
USERCREDLAT(12721),https://nobias-project.eu/RandomVariableAtom/RVA3911,2
USERCREDLAT(1273),https://nobias-project.eu/RandomVariableAtom/RVA469,2
USERCREDLAT(12734),https://nobias-project.eu/RandomVariableAtom/RVA4148,2
USERCREDLAT(1274),https://nobias-project.eu/RandomVariableAtom/RVA466,2
USERCREDLAT(12743),https://nobias-project.eu/RandomVariableAtom/RVA4161,2
USERCREDLAT(12751),https://nobias-project.eu/RandomVariableAtom/RVA4097,2
USERCREDLAT(12772),https://nobias-project.eu/RandomVariableAtom/RVA4028,2
USERCREDLAT(12775),https://nobias-project.eu/RandomVariableAtom/RVA4041,2
USERCREDLAT(12780),https://nobias-project.eu/RandomVariableAtom/RVA4062,2
USERCREDLAT(12781),https://nobias-project.eu/RandomVariableAtom/RVA4059,2
USERCREDLAT(12782),https://nobias-project.eu/RandomVariableAtom/RVA4068,2
USERCREDLAT(12787),https://nobias-project.eu/RandomVariableAtom/RVA4077,2
USERCREDLAT(12790),https://nobias-project.eu/RandomVariableAtom/RVA3973,2
USERCREDLAT(12793),https://nobias-project.eu/RandomVariableAtom/RVA3983,2
USERCREDLAT(12803),https://nobias-project.eu/RandomVariableAtom/RVA3445,2
USERCREDLAT(12814),https://nobias-project.eu/RandomVariableAtom/RVA3466,2
USERCREDLAT(12817),https://nobias-project.eu/RandomVariableAtom/RVA3467,2
USERCREDLAT(12834),https://nobias-project.eu/RandomVariableAtom/RVA3419,2
USERCREDLAT(12837),https://nobias-project.eu/RandomVariableAtom/RVA3422,2
USERCREDLAT(12847),https://nobias-project.eu/RandomVariableAtom/RVA3651,2
USERCREDLAT(12857),https://nobias-project.eu/RandomVariableAtom/RVA3674,2
USERCREDLAT(12862),https://nobias-project.eu/RandomVariableAtom/RVA3658,2
USERCREDLAT(12867),https://nobias-project.eu/RandomVariableAtom/RVA3594,2
USERCREDLAT(12869),https://nobias-project.eu/RandomVariableAtom/RVA3599,2
USERCREDLAT(1287),https://nobias-project.eu/RandomVariableAtom/RVA473,2
USERCREDLAT(12874),https://nobias-project.eu/RandomVariableAtom/RVA3582,2
USERCREDLAT(12894),https://nobias-project.eu/RandomVariableAtom/RVA3525,2
USERCREDLAT(12896),https://nobias-project.eu/RandomVariableAtom/RVA3533,2
USERCREDLAT(129),https://nobias-project.eu/RandomVariableAtom/RVA10272,2
USERCREDLAT(1291),https://nobias-project.eu/RandomVariableAtom/RVA523,2
USERCREDLAT(12912),https://nobias-project.eu/RandomVariableAtom/RVA2995,2
USERCREDLAT(12916),https://nobias-project.eu/RandomVariableAtom/RVA2999,2
USERCREDLAT(12918),https://nobias-project.eu/RandomVariableAtom/RVA3001,2
USERCREDLAT(12919),https://nobias-project.eu/RandomVariableAtom/RVA3003,2
USERCREDLAT(12923),https://nobias-project.eu/RandomVariableAtom/RVA2953,2
USERCREDLAT(12926),https://nobias-project.eu/RandomVariableAtom/RVA2958,2
USERCREDLAT(12927),https://nobias-project.eu/RandomVariableAtom/RVA2957,2
USERCREDLAT(12931),https://nobias-project.eu/RandomVariableAtom/RVA2951,2
USERCREDLAT(12932),https://nobias-project.eu/RandomVariableAtom/RVA2949,2
USERCREDLAT(12936),https://nobias-project.eu/RandomVariableAtom/RVA2972,2
USERCREDLAT(12941),https://nobias-project.eu/RandomVariableAtom/RVA2961,2
USERCREDLAT(12945),https://nobias-project.eu/RandomVariableAtom/RVA2900,2
USERCREDLAT(12961),https://nobias-project.eu/RandomVariableAtom/RVA2922,2
USERCREDLAT(12962),https://nobias-project.eu/RandomVariableAtom/RVA2930,2
USERCREDLAT(12965),https://nobias-project.eu/RandomVariableAtom/RVA2931,2
USERCREDLAT(12967),https://nobias-project.eu/RandomVariableAtom/RVA3143,2
USERCREDLAT(12978),https://nobias-project.eu/RandomVariableAtom/RVA3178,2
USERCREDLAT(12980),https://nobias-project.eu/RandomVariableAtom/RVA3159,2
USERCREDLAT(12989),https://nobias-project.eu/RandomVariableAtom/RVA3092,2
USERCREDLAT(13018),https://nobias-project.eu/RandomVariableAtom/RVA4922,2
USERCREDLAT(13028),https://nobias-project.eu/RandomVariableAtom/RVA5071,2
USERCREDLAT(1303),https://nobias-project.eu/RandomVariableAtom/RVA4407,2
USERCREDLAT(1305),https://nobias-project.eu/RandomVariableAtom/RVA4401,2
USERCREDLAT(13058),https://nobias-project.eu/RandomVariableAtom/RVA5049,2
USERCREDLAT(13059),https://nobias-project.eu/RandomVariableAtom/RVA5052,2
USERCREDLAT(13066),https://nobias-project.eu/RandomVariableAtom/RVA4997,2
USERCREDLAT(13067),https://nobias-project.eu/RandomVariableAtom/RVA4995,2
USERCREDLAT(1307),https://nobias-project.eu/RandomVariableAtom/RVA4395,2
USERCREDLAT(13071),https://nobias-project.eu/RandomVariableAtom/RVA5004,2
USERCREDLAT(13076),https://nobias-project.eu/RandomVariableAtom/RVA5007,2
USERCREDLAT(13084),https://nobias-project.eu/RandomVariableAtom/RVA4967,2
USERCREDLAT(13086),https://nobias-project.eu/RandomVariableAtom/RVA4969,2
USERCREDLAT(13091),https://nobias-project.eu/RandomVariableAtom/RVA4982,2
USERCREDLAT(13103),https://nobias-project.eu/RandomVariableAtom/RVA8783,2
USERCREDLAT(13108),https://nobias-project.eu/RandomVariableAtom/RVA8789,2
USERCREDLAT(13111),https://nobias-project.eu/RandomVariableAtom/RVA8802,2
USERCREDLAT(13123),https://nobias-project.eu/RandomVariableAtom/RVA8725,2
USERCREDLAT(13124),https://nobias-project.eu/RandomVariableAtom/RVA8723,2
USERCREDLAT(13128),https://nobias-project.eu/RandomVariableAtom/RVA8731,2
USERCREDLAT(13147),https://nobias-project.eu/RandomVariableAtom/RVA8917,2
USERCREDLAT(1315),https://nobias-project.eu/RandomVariableAtom/RVA4425,2
USERCREDLAT(13151),https://nobias-project.eu/RandomVariableAtom/RVA8922,2
USERCREDLAT(13156),https://nobias-project.eu/RandomVariableAtom/RVA8935,2
USERCREDLAT(1316),https://nobias-project.eu/RandomVariableAtom/RVA4428,2
USERCREDLAT(13165),https://nobias-project.eu/RandomVariableAtom/RVA8883,2
USERCREDLAT(13168),https://nobias-project.eu/RandomVariableAtom/RVA8885,2
USERCREDLAT(1317),https://nobias-project.eu/RandomVariableAtom/RVA4421,2
USERCREDLAT(13171),https://nobias-project.eu/RandomVariableAtom/RVA8890,2
USERCREDLAT(13174),https://nobias-project.eu/RandomVariableAtom/RVA8895,2
USERCREDLAT(13177),https://nobias-project.eu/RandomVariableAtom/RVA8896,2
USERCREDLAT(13179),https://nobias-project.eu/RandomVariableAtom/RVA8898,2
USERCREDLAT(13190),https://nobias-project.eu/RandomVariableAtom/RVA8869,2
USERCREDLAT(13192),https://nobias-project.eu/RandomVariableAtom/RVA8861,2
USERCREDLAT(13194),https://nobias-project.eu/RandomVariableAtom/RVA8863,2
USERCREDLAT(13197),https://nobias-project.eu/RandomVariableAtom/RVA8864,2
USERCREDLAT(13198),https://nobias-project.eu/RandomVariableAtom/RVA8867,2
USERCREDLAT(13203),https://nobias-project.eu/RandomVariableAtom/RVA8292,2
USERCREDLAT(13204),https://nobias-project.eu/RandomVariableAtom/RVA8298,2
USERCREDLAT(13206),https://nobias-project.eu/RandomVariableAtom/RVA8302,2
USERCREDLAT(13207),https://nobias-project.eu/RandomVariableAtom/RVA8300,2
USERCREDLAT(13210),https://nobias-project.eu/RandomVariableAtom/RVA8308,2
USERCREDLAT(13212),https://nobias-project.eu/RandomVariableAtom/RVA8309,2
USERCREDLAT(13214),https://nobias-project.eu/RandomVariableAtom/RVA8313,2
USERCREDLAT(13215),https://nobias-project.eu/RandomVariableAtom/RVA8320,2
USERCREDLAT(13216),https://nobias-project.eu/RandomVariableAtom/RVA8317,2
USERCREDLAT(13223),https://nobias-project.eu/RandomVariableAtom/RVA8251,2
USERCREDLAT(13225),https://nobias-project.eu/RandomVariableAtom/RVA8255,2
USERCREDLAT(13226),https://nobias-project.eu/RandomVariableAtom/RVA8261,2
USERCREDLAT(13228),https://nobias-project.eu/RandomVariableAtom/RVA8264,2
USERCREDLAT(13232),https://nobias-project.eu/RandomVariableAtom/RVA8270,2
USERCREDLAT(13233),https://nobias-project.eu/RandomVariableAtom/RVA8276,2
USERCREDLAT(13239),https://nobias-project.eu/RandomVariableAtom/RVA8285,2
USERCREDLAT(13241),https://nobias-project.eu/RandomVariableAtom/RVA8200,2
USERCREDLAT(13245),https://nobias-project.eu/RandomVariableAtom/RVA8208,2
USERCREDLAT(13253),https://nobias-project.eu/RandomVariableAtom/RVA8235,2
USERCREDLAT(13255),https://nobias-project.eu/RandomVariableAtom/RVA8239,2
USERCREDLAT(1326),https://nobias-project.eu/RandomVariableAtom/RVA4451,2
USERCREDLAT(13276),https://nobias-project.eu/RandomVariableAtom/RVA8417,2
USERCREDLAT(13280),https://nobias-project.eu/RandomVariableAtom/RVA8359,2
USERCREDLAT(1329),https://nobias-project.eu/RandomVariableAtom/RVA4450,2
USERCREDLAT(13293),https://nobias-project.eu/RandomVariableAtom/RVA8372,2
USERCREDLAT(13308),https://nobias-project.eu/RandomVariableAtom/RVA7704,2
USERCREDLAT(1331),https://nobias-project.eu/RandomVariableAtom/RVA4505,2
USERCREDLAT(13313),https://nobias-project.eu/RandomVariableAtom/RVA7692,2
USERCREDLAT(13314),https://nobias-project.eu/RandomVariableAtom/RVA7698,2
USERCREDLAT(13320),https://nobias-project.eu/RandomVariableAtom/RVA7619,2
USERCREDLAT(13322),https://nobias-project.eu/RandomVariableAtom/RVA7620,2
USERCREDLAT(13326),https://nobias-project.eu/RandomVariableAtom/RVA7628,2
USERCREDLAT(13329),https://nobias-project.eu/RandomVariableAtom/RVA7668,2
USERCREDLAT(13337),https://nobias-project.eu/RandomVariableAtom/RVA7657,2
USERCREDLAT(1334),https://nobias-project.eu/RandomVariableAtom/RVA4501,2
USERCREDLAT(13343),https://nobias-project.eu/RandomVariableAtom/RVA7568,2
USERCREDLAT(13347),https://nobias-project.eu/RandomVariableAtom/RVA7579,2
USERCREDLAT(13358),https://nobias-project.eu/RandomVariableAtom/RVA7614,2
USERCREDLAT(13367),https://nobias-project.eu/RandomVariableAtom/RVA7532,2
USERCREDLAT(13370),https://nobias-project.eu/RandomVariableAtom/RVA7538,2
USERCREDLAT(13376),https://nobias-project.eu/RandomVariableAtom/RVA7550,2
USERCREDLAT(13386),https://nobias-project.eu/RandomVariableAtom/RVA7757,2
USERCREDLAT(1339),https://nobias-project.eu/RandomVariableAtom/RVA4479,2
USERCREDLAT(13409),https://nobias-project.eu/RandomVariableAtom/RVA7406,2
USERCREDLAT(1341),https://nobias-project.eu/RandomVariableAtom/RVA4549,2
USERCREDLAT(13419),https://nobias-project.eu/RandomVariableAtom/RVA7080,2
USERCREDLAT(13430),https://nobias-project.eu/RandomVariableAtom/RVA7084,2
USERCREDLAT(13433),https://nobias-project.eu/RandomVariableAtom/RVA7095,2
USERCREDLAT(13437),https://nobias-project.eu/RandomVariableAtom/RVA7107,2
USERCREDLAT(13461),https://nobias-project.eu/RandomVariableAtom/RVA6949,2
USERCREDLAT(13466),https://nobias-project.eu/RandomVariableAtom/RVA6970,2
USERCREDLAT(13469),https://nobias-project.eu/RandomVariableAtom/RVA6972,2
USERCREDLAT(13473),https://nobias-project.eu/RandomVariableAtom/RVA6985,2
USERCREDLAT(13477),https://nobias-project.eu/RandomVariableAtom/RVA6994,2
USERCREDLAT(1348),https://nobias-project.eu/RandomVariableAtom/RVA4525,2
USERCREDLAT(13480),https://nobias-project.eu/RandomVariableAtom/RVA6911,2
USERCREDLAT(13486),https://nobias-project.eu/RandomVariableAtom/RVA6923,2
USERCREDLAT(13487),https://nobias-project.eu/RandomVariableAtom/RVA6921,2
USERCREDLAT(13488),https://nobias-project.eu/RandomVariableAtom/RVA6926,2
USERCREDLAT(13496),https://nobias-project.eu/RandomVariableAtom/RVA6938,2
USERCREDLAT(1350),https://nobias-project.eu/RandomVariableAtom/RVA4571,2
USERCREDLAT(13509),https://nobias-project.eu/RandomVariableAtom/RVA2656,2
USERCREDLAT(13512),https://nobias-project.eu/RandomVariableAtom/RVA2642,2
USERCREDLAT(13518),https://nobias-project.eu/RandomVariableAtom/RVA2549,2
USERCREDLAT(13522),https://nobias-project.eu/RandomVariableAtom/RVA2532,2
USERCREDLAT(13530),https://nobias-project.eu/RandomVariableAtom/RVA2575,2
USERCREDLAT(13531),https://nobias-project.eu/RandomVariableAtom/RVA2572,2
USERCREDLAT(13539),https://nobias-project.eu/RandomVariableAtom/RVA2235,2
USERCREDLAT(13544),https://nobias-project.eu/RandomVariableAtom/RVA2217,2
USERCREDLAT(13549),https://nobias-project.eu/RandomVariableAtom/RVA2271,2
USERCREDLAT(13555),https://nobias-project.eu/RandomVariableAtom/RVA2253,2
USERCREDLAT(13563),https://nobias-project.eu/RandomVariableAtom/RVA2169,2
USERCREDLAT(13566),https://nobias-project.eu/RandomVariableAtom/RVA2171,2
USERCREDLAT(13568),https://nobias-project.eu/RandomVariableAtom/RVA2178,2
USERCREDLAT(13572),https://nobias-project.eu/RandomVariableAtom/RVA2192,2
USERCREDLAT(13578),https://nobias-project.eu/RandomVariableAtom/RVA2205,2
USERCREDLAT(1358),https://nobias-project.eu/RandomVariableAtom/RVA4556,2
USERCREDLAT(13580),https://nobias-project.eu/RandomVariableAtom/RVA2116,2
USERCREDLAT(13586),https://nobias-project.eu/RandomVariableAtom/RVA2126,2
USERCREDLAT(13606),https://nobias-project.eu/RandomVariableAtom/RVA2070,2
USERCREDLAT(13610),https://nobias-project.eu/RandomVariableAtom/RVA2055,2
USERCREDLAT(13612),https://nobias-project.eu/RandomVariableAtom/RVA2056,2
USERCREDLAT(13613),https://nobias-project.eu/RandomVariableAtom/RVA2062,2
USERCREDLAT(13618),https://nobias-project.eu/RandomVariableAtom/RVA1976,2
USERCREDLAT(13620),https://nobias-project.eu/RandomVariableAtom/RVA1962,2
USERCREDLAT(13621),https://nobias-project.eu/RandomVariableAtom/RVA1961,2
USERCREDLAT(13622),https://nobias-project.eu/RandomVariableAtom/RVA1966,2
USERCREDLAT(13628),https://nobias-project.eu/RandomVariableAtom/RVA2019,2
USERCREDLAT(13635),https://nobias-project.eu/RandomVariableAtom/RVA2011,2
USERCREDLAT(13638),https://nobias-project.eu/RandomVariableAtom/RVA1878,2
USERCREDLAT(13656),https://nobias-project.eu/RandomVariableAtom/RVA1921,2
USERCREDLAT(13660),https://nobias-project.eu/RandomVariableAtom/RVA1428,2
USERCREDLAT(13662),https://nobias-project.eu/RandomVariableAtom/RVA1434,2
USERCREDLAT(13668),https://nobias-project.eu/RandomVariableAtom/RVA1459,2
USERCREDLAT(13670),https://nobias-project.eu/RandomVariableAtom/RVA1464,2
USERCREDLAT(13672),https://nobias-project.eu/RandomVariableAtom/RVA1466,2
USERCREDLAT(13675),https://nobias-project.eu/RandomVariableAtom/RVA1481,2
USERCREDLAT(13688),https://nobias-project.eu/RandomVariableAtom/RVA1389,2
USERCREDLAT(13692),https://nobias-project.eu/RandomVariableAtom/RVA1396,2
USERCREDLAT(13700),https://nobias-project.eu/RandomVariableAtom/RVA1281,2
USERCREDLAT(13712),https://nobias-project.eu/RandomVariableAtom/RVA1287,2
USERCREDLAT(13715),https://nobias-project.eu/RandomVariableAtom/RVA1258,2
USERCREDLAT(13718),https://nobias-project.eu/RandomVariableAtom/RVA1263,2
USERCREDLAT(1372),https://nobias-project.eu/RandomVariableAtom/RVA4612,2
USERCREDLAT(13720),https://nobias-project.eu/RandomVariableAtom/RVA1253,2
USERCREDLAT(13723),https://nobias-project.eu/RandomVariableAtom/RVA1257,2
USERCREDLAT(13726),https://nobias-project.eu/RandomVariableAtom/RVA1275,2
USERCREDLAT(1373),https://nobias-project.eu/RandomVariableAtom/RVA4609,2
USERCREDLAT(13730),https://nobias-project.eu/RandomVariableAtom/RVA1266,2
USERCREDLAT(13734),https://nobias-project.eu/RandomVariableAtom/RVA1274,2
USERCREDLAT(13763),https://nobias-project.eu/RandomVariableAtom/RVA1126,2
USERCREDLAT(1377),https://nobias-project.eu/RandomVariableAtom/RVA4605,2
USERCREDLAT(13782),https://nobias-project.eu/RandomVariableAtom/RVA781,2
USERCREDLAT(13783),https://nobias-project.eu/RandomVariableAtom/RVA790,2
USERCREDLAT(13784),https://nobias-project.eu/RandomVariableAtom/RVA787,2
USERCREDLAT(13785),https://nobias-project.eu/RandomVariableAtom/RVA796,2
USERCREDLAT(1379),https://nobias-project.eu/RandomVariableAtom/RVA4604,2
USERCREDLAT(13790),https://nobias-project.eu/RandomVariableAtom/RVA814,2
USERCREDLAT(1380),https://nobias-project.eu/RandomVariableAtom/RVA4622,2
USERCREDLAT(13803),https://nobias-project.eu/RandomVariableAtom/RVA337,2
USERCREDLAT(13810),https://nobias-project.eu/RandomVariableAtom/RVA332,2
USERCREDLAT(13814),https://nobias-project.eu/RandomVariableAtom/RVA662,2
USERCREDLAT(1382),https://nobias-project.eu/RandomVariableAtom/RVA4620,2
USERCREDLAT(13827),https://nobias-project.eu/RandomVariableAtom/RVA680,2
USERCREDLAT(1383),https://nobias-project.eu/RandomVariableAtom/RVA4621,2
USERCREDLAT(13830),https://nobias-project.eu/RandomVariableAtom/RVA669,2
USERCREDLAT(13837),https://nobias-project.eu/RandomVariableAtom/RVA632,2
USERCREDLAT(13839),https://nobias-project.eu/RandomVariableAtom/RVA634,2
USERCREDLAT(13843),https://nobias-project.eu/RandomVariableAtom/RVA618,2
USERCREDLAT(13844),https://nobias-project.eu/RandomVariableAtom/RVA624,2
USERCREDLAT(13860),https://nobias-project.eu/RandomVariableAtom/RVA557,2
USERCREDLAT(13863),https://nobias-project.eu/RandomVariableAtom/RVA560,2
USERCREDLAT(13866),https://nobias-project.eu/RandomVariableAtom/RVA574,2
USERCREDLAT(13868),https://nobias-project.eu/RandomVariableAtom/RVA608,2
USERCREDLAT(13880),https://nobias-project.eu/RandomVariableAtom/RVA484,2
USERCREDLAT(13881),https://nobias-project.eu/RandomVariableAtom/RVA483,2
USERCREDLAT(13882),https://nobias-project.eu/RandomVariableAtom/RVA490,2
USERCREDLAT(13885),https://nobias-project.eu/RandomVariableAtom/RVA492,2
USERCREDLAT(13901),https://nobias-project.eu/RandomVariableAtom/RVA4576,2
USERCREDLAT(13905),https://nobias-project.eu/RandomVariableAtom/RVA4586,2
USERCREDLAT(13906),https://nobias-project.eu/RandomVariableAtom/RVA4583,2
USERCREDLAT(13914),https://nobias-project.eu/RandomVariableAtom/RVA4493,2
USERCREDLAT(13918),https://nobias-project.eu/RandomVariableAtom/RVA4512,2
USERCREDLAT(1392),https://nobias-project.eu/RandomVariableAtom/RVA4632,2
USERCREDLAT(13921),https://nobias-project.eu/RandomVariableAtom/RVA4481,2
USERCREDLAT(13926),https://nobias-project.eu/RandomVariableAtom/RVA4532,2
USERCREDLAT(13931),https://nobias-project.eu/RandomVariableAtom/RVA4519,2
USERCREDLAT(13933),https://nobias-project.eu/RandomVariableAtom/RVA4521,2
USERCREDLAT(13951),https://nobias-project.eu/RandomVariableAtom/RVA4854,2
USERCREDLAT(13954),https://nobias-project.eu/RandomVariableAtom/RVA4863,2
USERCREDLAT(1396),https://nobias-project.eu/RandomVariableAtom/RVA4628,2
USERCREDLAT(13960),https://nobias-project.eu/RandomVariableAtom/RVA4771,2
USERCREDLAT(13961),https://nobias-project.eu/RandomVariableAtom/RVA4775,2
USERCREDLAT(13968),https://nobias-project.eu/RandomVariableAtom/RVA4821,2
USERCREDLAT(13970),https://nobias-project.eu/RandomVariableAtom/RVA4800,2
USERCREDLAT(13973),https://nobias-project.eu/RandomVariableAtom/RVA4803,2
USERCREDLAT(13974),https://nobias-project.eu/RandomVariableAtom/RVA4812,2
USERCREDLAT(13978),https://nobias-project.eu/RandomVariableAtom/RVA4728,2
USERCREDLAT(1398),https://nobias-project.eu/RandomVariableAtom/RVA4626,2
USERCREDLAT(13981),https://nobias-project.eu/RandomVariableAtom/RVA4704,2
USERCREDLAT(13984),https://nobias-project.eu/RandomVariableAtom/RVA4707,2
USERCREDLAT(1399),https://nobias-project.eu/RandomVariableAtom/RVA4624,2
USERCREDLAT(13994),https://nobias-project.eu/RandomVariableAtom/RVA4747,2
USERCREDLAT(14005),https://nobias-project.eu/RandomVariableAtom/RVA6493,2
USERCREDLAT(1401),https://nobias-project.eu/RandomVariableAtom/RVA3794,2
USERCREDLAT(14024),https://nobias-project.eu/RandomVariableAtom/RVA6482,2
