term_id,coefficient,has_rva,Model,Dataset,Fold_number,fold_id
Term5984,1.0,RVA10777,Model2,Data1,1,Fold1
Term5985,1.0,RVA10781,Model2,Data1,1,Fold1
Term5986,1.0,RVA10817,Model2,Data1,1,Fold1
Term5986,1.0,RVA5710,Model2,Data1,1,Fold1
Term5987,1.0,RVA10784,Model2,Data1,1,Fold1
Term5987,1.0,RVA5710,Model2,Data1,1,Fold1
Term5988,1.0,RVA10845,Model2,Data1,1,Fold1
Term5988,1.0,RVA9558,Model2,Data1,1,Fold1
Term5989,1.0,RVA10842,Model2,Data1,1,Fold1
Term5990,1.0,RVA10781,Model2,Data1,1,Fold1
Term5991,1.0,RVA10860,Model2,Data1,1,Fold1
Term5992,1.0,RVA10851,Model2,Data1,1,Fold1
Term5993,1.0,RVA10866,Model2,Data1,1,Fold1
Term5994,1.0,RVA10864,Model2,Data1,1,Fold1
Term5995,1.0,RVA10820,Model2,Data1,1,Fold1
Term5996,1.0,RVA10824,Model2,Data1,1,Fold1
Term5997,1.0,RVA10828,Model2,Data1,1,Fold1
Term5998,1.0,RVA10864,Model2,Data1,1,Fold1
Term5998,1.0,RVA9555,Model2,Data1,1,Fold1
Term5999,1.0,RVA10826,Model2,Data1,1,Fold1
Term6000,1.0,RVA10838,Model2,Data1,1,Fold1
Term6000,1.0,RVA846,Model2,Data1,1,Fold1
Term6001,1.0,RVA10840,Model2,Data1,1,Fold1
Term6001,1.0,RVA5710,Model2,Data1,1,Fold1
Term6002,1.0,RVA10840,Model2,Data1,1,Fold1
Term6003,1.0,RVA10834,Model2,Data1,1,Fold1
Term6004,1.0,RVA10887,Model2,Data1,1,Fold1
Term6004,1.0,RVA844,Model2,Data1,1,Fold1
Term6005,1.0,RVA10887,Model2,Data1,1,Fold1
Term6005,1.0,RVA845,Model2,Data1,1,Fold1
Term6006,1.0,RVA10887,Model2,Data1,1,Fold1
Term6006,1.0,RVA773,Model2,Data1,1,Fold1
Term6007,1.0,RVA10889,Model2,Data1,1,Fold1
Term6007,1.0,RVA848,Model2,Data1,1,Fold1
Term6008,1.0,RVA10834,Model2,Data1,1,Fold1
Term6008,1.0,RVA5710,Model2,Data1,1,Fold1
Term6009,1.0,RVA10897,Model2,Data1,1,Fold1
Term6009,1.0,RVA5710,Model2,Data1,1,Fold1
Term6010,1.0,RVA10905,Model2,Data1,1,Fold1
Term6011,1.0,RVA10894,Model2,Data1,1,Fold1
Term6011,1.0,RVA5710,Model2,Data1,1,Fold1
Term6012,1.0,RVA10891,Model2,Data1,1,Fold1
Term6013,1.0,RVA10874,Model2,Data1,1,Fold1
Term6014,1.0,RVA10880,Model2,Data1,1,Fold1
Term6015,1.0,RVA10881,Model2,Data1,1,Fold1
Term6016,1.0,RVA10884,Model2,Data1,1,Fold1
Term6016,1.0,RVA8368,Model2,Data1,1,Fold1
Term6017,1.0,RVA10923,Model2,Data1,1,Fold1
Term6017,1.0,RVA8368,Model2,Data1,1,Fold1
Term6018,1.0,RVA10923,Model2,Data1,1,Fold1
Term6018,1.0,RVA8350,Model2,Data1,1,Fold1
Term6019,1.0,RVA10926,Model2,Data1,1,Fold1
Term6019,1.0,RVA845,Model2,Data1,1,Fold1
Term6020,1.0,RVA10923,Model2,Data1,1,Fold1
Term6020,1.0,RVA8356,Model2,Data1,1,Fold1
Term6021,1.0,RVA10928,Model2,Data1,1,Fold1
Term6022,1.0,RVA10928,Model2,Data1,1,Fold1
Term6022,1.0,RVA8368,Model2,Data1,1,Fold1
Term6023,1.0,RVA10927,Model2,Data1,1,Fold1
Term6024,1.0,RVA10929,Model2,Data1,1,Fold1
Term6024,1.0,RVA8356,Model2,Data1,1,Fold1
Term6025,1.0,RVA10929,Model2,Data1,1,Fold1
Term6025,1.0,RVA5710,Model2,Data1,1,Fold1
Term6026,1.0,RVA10907,Model2,Data1,1,Fold1
Term6027,1.0,RVA10929,Model2,Data1,1,Fold1
Term6028,1.0,RVA10908,Model2,Data1,1,Fold1
Term6029,1.0,RVA10914,Model2,Data1,1,Fold1
Term6029,1.0,RVA9558,Model2,Data1,1,Fold1
Term6030,1.0,RVA10915,Model2,Data1,1,Fold1
Term6030,1.0,RVA754,Model2,Data1,1,Fold1
Term6031,1.0,RVA10909,Model2,Data1,1,Fold1
Term6031,1.0,RVA8350,Model2,Data1,1,Fold1
Term6032,1.0,RVA10915,Model2,Data1,1,Fold1
Term6033,1.0,RVA10915,Model2,Data1,1,Fold1
Term6033,1.0,RVA778,Model2,Data1,1,Fold1
Term6034,1.0,RVA10915,Model2,Data1,1,Fold1
Term6035,1.0,RVA10915,Model2,Data1,1,Fold1
Term6035,1.0,RVA8368,Model2,Data1,1,Fold1
Term6036,1.0,RVA10916,Model2,Data1,1,Fold1
Term6036,1.0,RVA724,Model2,Data1,1,Fold1
Term6037,1.0,RVA10915,Model2,Data1,1,Fold1
Term6037,1.0,RVA8356,Model2,Data1,1,Fold1
Term6038,1.0,RVA10916,Model2,Data1,1,Fold1
Term6038,1.0,RVA845,Model2,Data1,1,Fold1
Term6039,1.0,RVA10918,Model2,Data1,1,Fold1
Term6040,1.0,RVA10918,Model2,Data1,1,Fold1
Term6041,1.0,RVA10930,Model2,Data1,1,Fold1
Term6042,1.0,RVA10254,Model2,Data1,1,Fold1
Term6043,1.0,RVA10263,Model2,Data1,1,Fold1
Term6043,1.0,RVA844,Model2,Data1,1,Fold1
Term6044,1.0,RVA10263,Model2,Data1,1,Fold1
Term6044,1.0,RVA845,Model2,Data1,1,Fold1
Term6045,1.0,RVA10269,Model2,Data1,1,Fold1
Term6046,1.0,RVA10273,Model2,Data1,1,Fold1
Term6046,1.0,RVA5710,Model2,Data1,1,Fold1
Term6047,1.0,RVA10269,Model2,Data1,1,Fold1
Term6047,1.0,RVA8405,Model2,Data1,1,Fold1
Term6048,1.0,RVA10273,Model2,Data1,1,Fold1
Term6049,1.0,RVA10279,Model2,Data1,1,Fold1
Term6050,1.0,RVA10279,Model2,Data1,1,Fold1
Term6050,1.0,RVA8350,Model2,Data1,1,Fold1
Term6051,1.0,RVA10280,Model2,Data1,1,Fold1
Term6051,1.0,RVA8350,Model2,Data1,1,Fold1
Term6052,1.0,RVA10378,Model2,Data1,1,Fold1
Term6053,1.0,RVA10366,Model2,Data1,1,Fold1
Term6053,1.0,RVA754,Model2,Data1,1,Fold1
Term6054,1.0,RVA10372,Model2,Data1,1,Fold1
Term6054,1.0,RVA5710,Model2,Data1,1,Fold1
Term6055,1.0,RVA10384,Model2,Data1,1,Fold1
Term6056,1.0,RVA10384,Model2,Data1,1,Fold1
Term6057,1.0,RVA10381,Model2,Data1,1,Fold1
Term6057,1.0,RVA5710,Model2,Data1,1,Fold1
Term6058,1.0,RVA10387,Model2,Data1,1,Fold1
Term6058,1.0,RVA9557,Model2,Data1,1,Fold1
Term6059,1.0,RVA10387,Model2,Data1,1,Fold1
Term6059,1.0,RVA848,Model2,Data1,1,Fold1
Term6060,1.0,RVA10392,Model2,Data1,1,Fold1
Term6061,1.0,RVA10322,Model2,Data1,1,Fold1
Term6062,1.0,RVA10337,Model2,Data1,1,Fold1
Term6062,1.0,RVA773,Model2,Data1,1,Fold1
Term6063,1.0,RVA10337,Model2,Data1,1,Fold1
Term6063,1.0,RVA724,Model2,Data1,1,Fold1
Term6064,1.0,RVA10328,Model2,Data1,1,Fold1
Term6065,1.0,RVA10438,Model2,Data1,1,Fold1
Term6065,1.0,RVA754,Model2,Data1,1,Fold1
Term6066,1.0,RVA10340,Model2,Data1,1,Fold1
Term6066,1.0,RVA5710,Model2,Data1,1,Fold1
Term6067,1.0,RVA10444,Model2,Data1,1,Fold1
Term6068,1.0,RVA10346,Model2,Data1,1,Fold1
Term6068,1.0,RVA845,Model2,Data1,1,Fold1
Term6069,1.0,RVA10346,Model2,Data1,1,Fold1
Term6069,1.0,RVA844,Model2,Data1,1,Fold1
Term6070,1.0,RVA10456,Model2,Data1,1,Fold1
Term6071,1.0,RVA10453,Model2,Data1,1,Fold1
Term6072,1.0,RVA10447,Model2,Data1,1,Fold1
Term6072,1.0,RVA8368,Model2,Data1,1,Fold1
Term6073,1.0,RVA10474,Model2,Data1,1,Fold1
Term6074,1.0,RVA10408,Model2,Data1,1,Fold1
Term6075,1.0,RVA10412,Model2,Data1,1,Fold1
Term6076,1.0,RVA10461,Model2,Data1,1,Fold1
Term6076,1.0,RVA8356,Model2,Data1,1,Fold1
Term6077,1.0,RVA10414,Model2,Data1,1,Fold1
Term6078,1.0,RVA10412,Model2,Data1,1,Fold1
Term6079,1.0,RVA10474,Model2,Data1,1,Fold1
Term6079,1.0,RVA5710,Model2,Data1,1,Fold1
Term6080,1.0,RVA10419,Model2,Data1,1,Fold1
Term6081,1.0,RVA10419,Model2,Data1,1,Fold1
Term6081,1.0,RVA5710,Model2,Data1,1,Fold1
Term6082,1.0,RVA10406,Model2,Data1,1,Fold1
Term6083,1.0,RVA10458,Model2,Data1,1,Fold1
Term6084,1.0,RVA10432,Model2,Data1,1,Fold1
Term6085,1.0,RVA10432,Model2,Data1,1,Fold1
Term6085,1.0,RVA8368,Model2,Data1,1,Fold1
Term6086,1.0,RVA10436,Model2,Data1,1,Fold1
Term6086,1.0,RVA755,Model2,Data1,1,Fold1
Term6087,1.0,RVA10436,Model2,Data1,1,Fold1
Term6088,1.0,RVA10436,Model2,Data1,1,Fold1
Term6088,1.0,RVA8353,Model2,Data1,1,Fold1
Term6089,1.0,RVA10436,Model2,Data1,1,Fold1
Term6089,1.0,RVA8352,Model2,Data1,1,Fold1
Term6090,1.0,RVA10436,Model2,Data1,1,Fold1
Term6090,1.0,RVA8354,Model2,Data1,1,Fold1
Term6091,1.0,RVA10436,Model2,Data1,1,Fold1
Term6091,1.0,RVA8351,Model2,Data1,1,Fold1
Term6092,1.0,RVA10436,Model2,Data1,1,Fold1
Term6093,1.0,RVA10436,Model2,Data1,1,Fold1
Term6094,1.0,RVA10436,Model2,Data1,1,Fold1
Term6095,1.0,RVA10436,Model2,Data1,1,Fold1
Term6096,1.0,RVA10436,Model2,Data1,1,Fold1
Term6097,1.0,RVA10436,Model2,Data1,1,Fold1
Term6098,1.0,RVA10436,Model2,Data1,1,Fold1
Term6099,1.0,RVA10436,Model2,Data1,1,Fold1
Term6100,1.0,RVA10503,Model2,Data1,1,Fold1
Term6101,1.0,RVA10501,Model2,Data1,1,Fold1
Term6101,1.0,RVA8368,Model2,Data1,1,Fold1
Term6102,1.0,RVA10509,Model2,Data1,1,Fold1
Term6103,1.0,RVA10509,Model2,Data1,1,Fold1
Term6104,1.0,RVA10501,Model2,Data1,1,Fold1
Term6105,1.0,RVA10511,Model2,Data1,1,Fold1
Term6106,1.0,RVA10509,Model2,Data1,1,Fold1
Term6107,1.0,RVA10509,Model2,Data1,1,Fold1
Term6108,1.0,RVA10513,Model2,Data1,1,Fold1
Term6108,1.0,RVA9558,Model2,Data1,1,Fold1
Term6109,1.0,RVA10513,Model2,Data1,1,Fold1
Term6110,1.0,RVA10521,Model2,Data1,1,Fold1
Term6111,1.0,RVA10477,Model2,Data1,1,Fold1
Term6112,1.0,RVA10513,Model2,Data1,1,Fold1
Term6113,1.0,RVA10477,Model2,Data1,1,Fold1
Term6114,1.0,RVA10477,Model2,Data1,1,Fold1
Term6114,1.0,RVA8368,Model2,Data1,1,Fold1
Term6115,1.0,RVA10481,Model2,Data1,1,Fold1
Term6116,1.0,RVA10513,Model2,Data1,1,Fold1
Term6116,1.0,RVA8368,Model2,Data1,1,Fold1
Term6117,1.0,RVA10496,Model2,Data1,1,Fold1
Term6117,1.0,RVA844,Model2,Data1,1,Fold1
Term6118,1.0,RVA10495,Model2,Data1,1,Fold1
Term6118,1.0,RVA8355,Model2,Data1,1,Fold1
Term6119,1.0,RVA10496,Model2,Data1,1,Fold1
Term6119,1.0,RVA845,Model2,Data1,1,Fold1
Term6120,1.0,RVA10534,Model2,Data1,1,Fold1
Term6121,1.0,RVA10537,Model2,Data1,1,Fold1
Term6121,1.0,RVA778,Model2,Data1,1,Fold1
Term6122,1.0,RVA10523,Model2,Data1,1,Fold1
Term6123,1.0,RVA10523,Model2,Data1,1,Fold1
Term6123,1.0,RVA9558,Model2,Data1,1,Fold1
Term6124,1.0,RVA10523,Model2,Data1,1,Fold1
Term6125,1.0,RVA10523,Model2,Data1,1,Fold1
Term6126,1.0,RVA10523,Model2,Data1,1,Fold1
Term6126,1.0,RVA8356,Model2,Data1,1,Fold1
Term6127,1.0,RVA10524,Model2,Data1,1,Fold1
Term6128,1.0,RVA10539,Model2,Data1,1,Fold1
Term6128,1.0,RVA724,Model2,Data1,1,Fold1
Term6129,1.0,RVA10523,Model2,Data1,1,Fold1
Term6130,1.0,RVA10523,Model2,Data1,1,Fold1
Term6130,1.0,RVA8350,Model2,Data1,1,Fold1
Term6131,1.0,RVA10525,Model2,Data1,1,Fold1
Term6132,1.0,RVA10526,Model2,Data1,1,Fold1
Term6133,1.0,RVA10527,Model2,Data1,1,Fold1
Term6134,1.0,RVA10530,Model2,Data1,1,Fold1
Term6135,1.0,RVA10530,Model2,Data1,1,Fold1
Term6136,1.0,RVA10529,Model2,Data1,1,Fold1
Term6136,1.0,RVA778,Model2,Data1,1,Fold1
Term6137,1.0,RVA10530,Model2,Data1,1,Fold1
Term6137,1.0,RVA9555,Model2,Data1,1,Fold1
Term6138,1.0,RVA10532,Model2,Data1,1,Fold1
Term6139,1.0,RVA10544,Model2,Data1,1,Fold1
Term6139,1.0,RVA5710,Model2,Data1,1,Fold1
Term6140,1.0,RVA9732,Model2,Data1,1,Fold1
Term6141,1.0,RVA9745,Model2,Data1,1,Fold1
Term6142,1.0,RVA10546,Model2,Data1,1,Fold1
Term6142,1.0,RVA8355,Model2,Data1,1,Fold1
Term6143,1.0,RVA9739,Model2,Data1,1,Fold1
Term6143,1.0,RVA5710,Model2,Data1,1,Fold1
Term6144,1.0,RVA9747,Model2,Data1,1,Fold1
Term6144,1.0,RVA5710,Model2,Data1,1,Fold1
Term6145,1.0,RVA9747,Model2,Data1,1,Fold1
Term6146,1.0,RVA9845,Model2,Data1,1,Fold1
Term6147,1.0,RVA9736,Model2,Data1,1,Fold1
Term6148,1.0,RVA9845,Model2,Data1,1,Fold1
Term6149,1.0,RVA9842,Model2,Data1,1,Fold1
Term6150,1.0,RVA9857,Model2,Data1,1,Fold1
Term6151,1.0,RVA9848,Model2,Data1,1,Fold1
Term6152,1.0,RVA9845,Model2,Data1,1,Fold1
Term6152,1.0,RVA9558,Model2,Data1,1,Fold1
Term6153,1.0,RVA9860,Model2,Data1,1,Fold1
Term6154,1.0,RVA9793,Model2,Data1,1,Fold1
Term6155,1.0,RVA9816,Model2,Data1,1,Fold1
Term6156,1.0,RVA9796,Model2,Data1,1,Fold1
Term6157,1.0,RVA9819,Model2,Data1,1,Fold1
Term6158,1.0,RVA9819,Model2,Data1,1,Fold1
Term6159,1.0,RVA9802,Model2,Data1,1,Fold1
Term6159,1.0,RVA9560,Model2,Data1,1,Fold1
Term6160,1.0,RVA9814,Model2,Data1,1,Fold1
Term6161,1.0,RVA9906,Model2,Data1,1,Fold1
Term6162,1.0,RVA9909,Model2,Data1,1,Fold1
Term6163,1.0,RVA9909,Model2,Data1,1,Fold1
Term6163,1.0,RVA5710,Model2,Data1,1,Fold1
Term6164,1.0,RVA9909,Model2,Data1,1,Fold1
Term6165,1.0,RVA9918,Model2,Data1,1,Fold1
Term6166,1.0,RVA9909,Model2,Data1,1,Fold1
Term6167,1.0,RVA9921,Model2,Data1,1,Fold1
Term6168,1.0,RVA9930,Model2,Data1,1,Fold1
Term6168,1.0,RVA9558,Model2,Data1,1,Fold1
Term6169,1.0,RVA9927,Model2,Data1,1,Fold1
Term6169,1.0,RVA5710,Model2,Data1,1,Fold1
Term6170,1.0,RVA9921,Model2,Data1,1,Fold1
Term6171,1.0,RVA9930,Model2,Data1,1,Fold1
Term6172,1.0,RVA9930,Model2,Data1,1,Fold1
Term6173,1.0,RVA9930,Model2,Data1,1,Fold1
Term6174,1.0,RVA9930,Model2,Data1,1,Fold1
Term6174,1.0,RVA8356,Model2,Data1,1,Fold1
Term6175,1.0,RVA9930,Model2,Data1,1,Fold1
Term6175,1.0,RVA8350,Model2,Data1,1,Fold1
Term6176,1.0,RVA9943,Model2,Data1,1,Fold1
Term6177,1.0,RVA9930,Model2,Data1,1,Fold1
Term6178,1.0,RVA9878,Model2,Data1,1,Fold1
Term6179,1.0,RVA9880,Model2,Data1,1,Fold1
Term6180,1.0,RVA9888,Model2,Data1,1,Fold1
Term6181,1.0,RVA9890,Model2,Data1,1,Fold1
Term6182,1.0,RVA9901,Model2,Data1,1,Fold1
Term6183,1.0,RVA9901,Model2,Data1,1,Fold1
Term6184,1.0,RVA9973,Model2,Data1,1,Fold1
Term6185,1.0,RVA9901,Model2,Data1,1,Fold1
Term6186,1.0,RVA9977,Model2,Data1,1,Fold1
Term6186,1.0,RVA5710,Model2,Data1,1,Fold1
Term6187,1.0,RVA9979,Model2,Data1,1,Fold1
Term6187,1.0,RVA5710,Model2,Data1,1,Fold1
Term6188,1.0,RVA9986,Model2,Data1,1,Fold1
Term6188,1.0,RVA844,Model2,Data1,1,Fold1
Term6189,1.0,RVA9989,Model2,Data1,1,Fold1
Term6190,1.0,RVA9989,Model2,Data1,1,Fold1
Term6190,1.0,RVA5710,Model2,Data1,1,Fold1
Term6191,1.0,RVA9985,Model2,Data1,1,Fold1
Term6192,1.0,RVA9991,Model2,Data1,1,Fold1
Term6193,1.0,RVA9950,Model2,Data1,1,Fold1
Term6193,1.0,RVA9557,Model2,Data1,1,Fold1
Term6194,1.0,RVA9948,Model2,Data1,1,Fold1
Term6195,1.0,RVA9946,Model2,Data1,1,Fold1
Term6195,1.0,RVA8356,Model2,Data1,1,Fold1
Term6196,1.0,RVA9950,Model2,Data1,1,Fold1
Term6196,1.0,RVA754,Model2,Data1,1,Fold1
Term6197,1.0,RVA9952,Model2,Data1,1,Fold1
Term6198,1.0,RVA9950,Model2,Data1,1,Fold1
Term6198,1.0,RVA845,Model2,Data1,1,Fold1
Term6199,1.0,RVA9950,Model2,Data1,1,Fold1
Term6199,1.0,RVA848,Model2,Data1,1,Fold1
Term6200,1.0,RVA9956,Model2,Data1,1,Fold1
Term6201,1.0,RVA9954,Model2,Data1,1,Fold1
Term6202,1.0,RVA9950,Model2,Data1,1,Fold1
Term6202,1.0,RVA844,Model2,Data1,1,Fold1
Term6203,1.0,RVA9972,Model2,Data1,1,Fold1
Term6204,1.0,RVA10007,Model2,Data1,1,Fold1
Term6205,1.0,RVA9967,Model2,Data1,1,Fold1
Term6206,1.0,RVA10008,Model2,Data1,1,Fold1
Term6207,1.0,RVA10008,Model2,Data1,1,Fold1
Term6208,1.0,RVA10010,Model2,Data1,1,Fold1
Term6208,1.0,RVA724,Model2,Data1,1,Fold1
Term6209,1.0,RVA10012,Model2,Data1,1,Fold1
Term6210,1.0,RVA10012,Model2,Data1,1,Fold1
Term6211,1.0,RVA10012,Model2,Data1,1,Fold1
Term6211,1.0,RVA9558,Model2,Data1,1,Fold1
Term6212,1.0,RVA10012,Model2,Data1,1,Fold1
Term6213,1.0,RVA10009,Model2,Data1,1,Fold1
Term6213,1.0,RVA754,Model2,Data1,1,Fold1
Term6214,1.0,RVA10014,Model2,Data1,1,Fold1
Term6214,1.0,RVA9558,Model2,Data1,1,Fold1
Term6215,1.0,RVA9997,Model2,Data1,1,Fold1
Term6215,1.0,RVA5710,Model2,Data1,1,Fold1
Term6216,1.0,RVA9995,Model2,Data1,1,Fold1
Term6217,1.0,RVA9999,Model2,Data1,1,Fold1
Term6218,1.0,RVA9996,Model2,Data1,1,Fold1
Term6219,1.0,RVA9999,Model2,Data1,1,Fold1
Term6220,1.0,RVA10000,Model2,Data1,1,Fold1
Term6220,1.0,RVA5710,Model2,Data1,1,Fold1
Term6221,1.0,RVA10004,Model2,Data1,1,Fold1
Term6221,1.0,RVA9558,Model2,Data1,1,Fold1
Term6222,1.0,RVA10003,Model2,Data1,1,Fold1
Term6222,1.0,RVA778,Model2,Data1,1,Fold1
Term6223,1.0,RVA10019,Model2,Data1,1,Fold1
Term6223,1.0,RVA755,Model2,Data1,1,Fold1
Term6224,1.0,RVA10001,Model2,Data1,1,Fold1
Term6225,1.0,RVA10019,Model2,Data1,1,Fold1
Term6226,1.0,RVA10018,Model2,Data1,1,Fold1
Term6227,1.0,RVA10017,Model2,Data1,1,Fold1
Term6228,1.0,RVA10136,Model2,Data1,1,Fold1
Term6229,1.0,RVA10133,Model2,Data1,1,Fold1
Term6230,1.0,RVA10121,Model2,Data1,1,Fold1
Term6231,1.0,RVA10139,Model2,Data1,1,Fold1
Term6232,1.0,RVA10148,Model2,Data1,1,Fold1
Term6232,1.0,RVA724,Model2,Data1,1,Fold1
Term6233,1.0,RVA10142,Model2,Data1,1,Fold1
Term6233,1.0,RVA9560,Model2,Data1,1,Fold1
Term6234,1.0,RVA10145,Model2,Data1,1,Fold1
Term6235,1.0,RVA9273,Model2,Data1,1,Fold1
Term6236,1.0,RVA10149,Model2,Data1,1,Fold1
Term6237,1.0,RVA9276,Model2,Data1,1,Fold1
Term6238,1.0,RVA9291,Model2,Data1,1,Fold1
Term6239,1.0,RVA10020,Model2,Data1,1,Fold1
Term6239,1.0,RVA5710,Model2,Data1,1,Fold1
Term6240,1.0,RVA9288,Model2,Data1,1,Fold1
Term6241,1.0,RVA9294,Model2,Data1,1,Fold1
Term6241,1.0,RVA5710,Model2,Data1,1,Fold1
Term6242,1.0,RVA9285,Model2,Data1,1,Fold1
Term6243,1.0,RVA9299,Model2,Data1,1,Fold1
Term6244,1.0,RVA9282,Model2,Data1,1,Fold1
Term6245,1.0,RVA9231,Model2,Data1,1,Fold1
Term6246,1.0,RVA9231,Model2,Data1,1,Fold1
Term6247,1.0,RVA9231,Model2,Data1,1,Fold1
Term6248,1.0,RVA9231,Model2,Data1,1,Fold1
Term6249,1.0,RVA9231,Model2,Data1,1,Fold1
Term6250,1.0,RVA9234,Model2,Data1,1,Fold1
Term6251,1.0,RVA9247,Model2,Data1,1,Fold1
Term6251,1.0,RVA844,Model2,Data1,1,Fold1
Term6252,1.0,RVA9247,Model2,Data1,1,Fold1
Term6252,1.0,RVA845,Model2,Data1,1,Fold1
Term6253,1.0,RVA9250,Model2,Data1,1,Fold1
Term6253,1.0,RVA5710,Model2,Data1,1,Fold1
Term6254,1.0,RVA9360,Model2,Data1,1,Fold1
Term6254,1.0,RVA5710,Model2,Data1,1,Fold1
Term6255,1.0,RVA9256,Model2,Data1,1,Fold1
Term6255,1.0,RVA8356,Model2,Data1,1,Fold1
Term6256,1.0,RVA9373,Model2,Data1,1,Fold1
Term6257,1.0,RVA9377,Model2,Data1,1,Fold1
Term6257,1.0,RVA8355,Model2,Data1,1,Fold1
Term6258,1.0,RVA9383,Model2,Data1,1,Fold1
Term6259,1.0,RVA9377,Model2,Data1,1,Fold1
Term6260,1.0,RVA9388,Model2,Data1,1,Fold1
Term6260,1.0,RVA724,Model2,Data1,1,Fold1
Term6261,1.0,RVA9310,Model2,Data1,1,Fold1
Term6262,1.0,RVA9388,Model2,Data1,1,Fold1
Term6262,1.0,RVA773,Model2,Data1,1,Fold1
Term6263,1.0,RVA9257,Model2,Data1,1,Fold1
Term6264,1.0,RVA9313,Model2,Data1,1,Fold1
Term6265,1.0,RVA9323,Model2,Data1,1,Fold1
Term6266,1.0,RVA9330,Model2,Data1,1,Fold1
Term6267,1.0,RVA9316,Model2,Data1,1,Fold1
Term6267,1.0,RVA5710,Model2,Data1,1,Fold1
Term6268,1.0,RVA9335,Model2,Data1,1,Fold1
Term6269,1.0,RVA9321,Model2,Data1,1,Fold1
Term6269,1.0,RVA9558,Model2,Data1,1,Fold1
Term6270,1.0,RVA9332,Model2,Data1,1,Fold1
Term6270,1.0,RVA8356,Model2,Data1,1,Fold1
Term6271,1.0,RVA9442,Model2,Data1,1,Fold1
Term6272,1.0,RVA9442,Model2,Data1,1,Fold1
Term6273,1.0,RVA9446,Model2,Data1,1,Fold1
Term6274,1.0,RVA9442,Model2,Data1,1,Fold1
Term6275,1.0,RVA9446,Model2,Data1,1,Fold1
Term6276,1.0,RVA9257,Model2,Data1,1,Fold1
Term6277,1.0,RVA9446,Model2,Data1,1,Fold1
Term6277,1.0,RVA8357,Model2,Data1,1,Fold1
Term6278,1.0,RVA9442,Model2,Data1,1,Fold1
Term6279,1.0,RVA9448,Model2,Data1,1,Fold1
Term6280,1.0,RVA9448,Model2,Data1,1,Fold1
Term6281,1.0,RVA9454,Model2,Data1,1,Fold1
Term6281,1.0,RVA724,Model2,Data1,1,Fold1
Term6282,1.0,RVA9452,Model2,Data1,1,Fold1
Term6282,1.0,RVA9558,Model2,Data1,1,Fold1
Term6283,1.0,RVA9466,Model2,Data1,1,Fold1
Term6283,1.0,RVA778,Model2,Data1,1,Fold1
Term6284,1.0,RVA9401,Model2,Data1,1,Fold1
Term6285,1.0,RVA9408,Model2,Data1,1,Fold1
Term6285,1.0,RVA8355,Model2,Data1,1,Fold1
Term6286,1.0,RVA9411,Model2,Data1,1,Fold1
Term6286,1.0,RVA5710,Model2,Data1,1,Fold1
Term6287,1.0,RVA9422,Model2,Data1,1,Fold1
Term6288,1.0,RVA9422,Model2,Data1,1,Fold1
Term6289,1.0,RVA9422,Model2,Data1,1,Fold1
Term6290,1.0,RVA9404,Model2,Data1,1,Fold1
Term6290,1.0,RVA773,Model2,Data1,1,Fold1
Term6291,1.0,RVA9495,Model2,Data1,1,Fold1
Term6292,1.0,RVA9502,Model2,Data1,1,Fold1
Term6293,1.0,RVA9507,Model2,Data1,1,Fold1
Term6294,1.0,RVA9508,Model2,Data1,1,Fold1
Term6295,1.0,RVA9511,Model2,Data1,1,Fold1
Term6296,1.0,RVA9475,Model2,Data1,1,Fold1
Term6297,1.0,RVA9494,Model2,Data1,1,Fold1
Term6297,1.0,RVA773,Model2,Data1,1,Fold1
Term6298,1.0,RVA9474,Model2,Data1,1,Fold1
Term6298,1.0,RVA724,Model2,Data1,1,Fold1
Term6299,1.0,RVA9478,Model2,Data1,1,Fold1
Term6299,1.0,RVA5710,Model2,Data1,1,Fold1
Term6300,1.0,RVA9486,Model2,Data1,1,Fold1
Term6301,1.0,RVA9489,Model2,Data1,1,Fold1
Term6302,1.0,RVA9526,Model2,Data1,1,Fold1
Term6302,1.0,RVA754,Model2,Data1,1,Fold1
Term6303,1.0,RVA9513,Model2,Data1,1,Fold1
Term6303,1.0,RVA844,Model2,Data1,1,Fold1
Term6304,1.0,RVA9531,Model2,Data1,1,Fold1
Term6305,1.0,RVA9530,Model2,Data1,1,Fold1
Term6306,1.0,RVA9612,Model2,Data1,1,Fold1
Term6307,1.0,RVA9612,Model2,Data1,1,Fold1
Term6308,1.0,RVA9527,Model2,Data1,1,Fold1
Term6308,1.0,RVA724,Model2,Data1,1,Fold1
Term6309,1.0,RVA9620,Model2,Data1,1,Fold1
Term6310,1.0,RVA9626,Model2,Data1,1,Fold1
Term6311,1.0,RVA9624,Model2,Data1,1,Fold1
Term6312,1.0,RVA9628,Model2,Data1,1,Fold1
Term6313,1.0,RVA9694,Model2,Data1,1,Fold1
Term6314,1.0,RVA9692,Model2,Data1,1,Fold1
Term6314,1.0,RVA9558,Model2,Data1,1,Fold1
Term6315,1.0,RVA9703,Model2,Data1,1,Fold1
Term6316,1.0,RVA9696,Model2,Data1,1,Fold1
Term6316,1.0,RVA9557,Model2,Data1,1,Fold1
Term6317,1.0,RVA9707,Model2,Data1,1,Fold1
Term6317,1.0,RVA773,Model2,Data1,1,Fold1
Term6318,1.0,RVA9707,Model2,Data1,1,Fold1
Term6319,1.0,RVA9707,Model2,Data1,1,Fold1
