id,name,subClassOf,Model,Dataset,Fold_number,fold_id,value 
RVA11390,USERCREDLAT(6527),Atom5,Model2,Data1,1,Fold1,0.0
RVA11391,USERCREDLAT(7858),Atom5,Model2,Data1,1,Fold1,0.033
RVA11392,USERCREDLAT(7859),Atom5,Model2,Data1,1,Fold1,0.0
RVA11393,USERCREDLAT(6528),Atom5,Model2,Data1,1,Fold1,1.0
RVA11394,USERCREDLAT(6529),Atom5,Model2,Data1,1,Fold1,1.0
RVA11395,USERCREDLAT(5209),Atom5,Model2,Data1,1,Fold1,1.0
RVA11396,USERCREDLAT(5208),Atom5,Model2,Data1,1,Fold1,1.0
RVA11397,USERCREDLAT(5207),Atom5,Model2,Data1,1,Fold1,0.0
RVA11398,USERCREDLAT(5206),Atom5,Model2,Data1,1,Fold1,0.0
RVA11399,USERCREDLAT(5205),Atom5,Model2,Data1,1,Fold1,0.043
RVA11400,USERCREDLAT(5204),Atom5,Model2,Data1,1,Fold1,0.0
RVA11401,USERCREDLAT(5203),Atom5,Model2,Data1,1,Fold1,1.0
RVA11402,USERCREDLAT(5202),Atom5,Model2,Data1,1,Fold1,0.0
RVA11403,USERCREDLAT(5201),Atom5,Model2,Data1,1,Fold1,0.948
RVA11404,USERCREDLAT(5200),Atom5,Model2,Data1,1,Fold1,0.0
RVA11405,USERCREDLAT(7880),Atom5,Model2,Data1,1,Fold1,0.982
RVA11406,USERCREDLAT(7881),Atom5,Model2,Data1,1,Fold1,0.0
RVA11407,USERCREDLAT(6550),Atom5,Model2,Data1,1,Fold1,1.0
RVA11408,USERCREDLAT(7882),Atom5,Model2,Data1,1,Fold1,0.0
RVA11409,USERCREDLAT(6551),Atom5,Model2,Data1,1,Fold1,1.0
RVA11410,USERCREDLAT(6552),Atom5,Model2,Data1,1,Fold1,1.0
RVA11411,USERCREDLAT(7883),Atom5,Model2,Data1,1,Fold1,1.0
RVA11412,USERCREDLAT(7884),Atom5,Model2,Data1,1,Fold1,0.033
RVA11413,USERCREDLAT(6553),Atom5,Model2,Data1,1,Fold1,1.0
RVA11414,USERCREDLAT(7885),Atom5,Model2,Data1,1,Fold1,0.903
RVA11415,USERCREDLAT(6554),Atom5,Model2,Data1,1,Fold1,1.0
RVA11416,USERCREDLAT(6555),Atom5,Model2,Data1,1,Fold1,0.0
RVA11417,USERCREDLAT(7886),Atom5,Model2,Data1,1,Fold1,0.0
RVA11418,USERCREDLAT(6556),Atom5,Model2,Data1,1,Fold1,0.0
RVA11419,USERCREDLAT(7887),Atom5,Model2,Data1,1,Fold1,0.0
RVA11420,USERCREDLAT(6557),Atom5,Model2,Data1,1,Fold1,0.0
RVA11421,USERCREDLAT(7888),Atom5,Model2,Data1,1,Fold1,1.0
RVA11422,USERCREDLAT(6558),Atom5,Model2,Data1,1,Fold1,0.357
RVA11423,USERCREDLAT(7889),Atom5,Model2,Data1,1,Fold1,0.713
RVA11424,USERCREDLAT(6559),Atom5,Model2,Data1,1,Fold1,1.0
RVA11425,USERCREDLAT(5219),Atom5,Model2,Data1,1,Fold1,1.0
RVA11426,USERCREDLAT(5218),Atom5,Model2,Data1,1,Fold1,0.0
RVA11427,USERCREDLAT(5217),Atom5,Model2,Data1,1,Fold1,1.0
RVA11428,USERCREDLAT(5216),Atom5,Model2,Data1,1,Fold1,1.0
RVA11429,USERCREDLAT(5215),Atom5,Model2,Data1,1,Fold1,0.0
RVA11430,USERCREDLAT(5214),Atom5,Model2,Data1,1,Fold1,0.0
RVA11431,USERCREDLAT(5213),Atom5,Model2,Data1,1,Fold1,1.0
RVA11432,USERCREDLAT(5212),Atom5,Model2,Data1,1,Fold1,1.0
RVA11433,USERCREDLAT(5211),Atom5,Model2,Data1,1,Fold1,0.797
RVA11434,USERCREDLAT(7870),Atom5,Model2,Data1,1,Fold1,0.0
RVA11435,USERCREDLAT(6540),Atom5,Model2,Data1,1,Fold1,0.0
RVA11436,USERCREDLAT(7871),Atom5,Model2,Data1,1,Fold1,0.0
RVA11437,USERCREDLAT(6541),Atom5,Model2,Data1,1,Fold1,0.0
RVA11438,USERCREDLAT(7872),Atom5,Model2,Data1,1,Fold1,0.454
RVA11439,PUBCREDLAT(http://washingtonpost.com),Atom4,Model2,Data1,1,Fold1,1.0
RVA11440,USERCREDLAT(6542),Atom5,Model2,Data1,1,Fold1,0.923
RVA11441,USERCREDLAT(7873),Atom5,Model2,Data1,1,Fold1,0.0
RVA11442,USERCREDLAT(6543),Atom5,Model2,Data1,1,Fold1,1.0
RVA11443,USERCREDLAT(7874),Atom5,Model2,Data1,1,Fold1,1.0
RVA11444,USERCREDLAT(6544),Atom5,Model2,Data1,1,Fold1,0.0
RVA11445,USERCREDLAT(7875),Atom5,Model2,Data1,1,Fold1,1.0
RVA11446,USERCREDLAT(6545),Atom5,Model2,Data1,1,Fold1,0.0
RVA11447,USERCREDLAT(7876),Atom5,Model2,Data1,1,Fold1,1.0
RVA11448,USERCREDLAT(6546),Atom5,Model2,Data1,1,Fold1,0.0
RVA11449,USERCREDLAT(7877),Atom5,Model2,Data1,1,Fold1,1.0
RVA11450,USERCREDLAT(6547),Atom5,Model2,Data1,1,Fold1,0.0
RVA11451,USERCREDLAT(7878),Atom5,Model2,Data1,1,Fold1,0.033
RVA11452,USERCREDLAT(6548),Atom5,Model2,Data1,1,Fold1,0.713
RVA11453,USERCREDLAT(7879),Atom5,Model2,Data1,1,Fold1,0.033
RVA11454,USERCREDLAT(6549),Atom5,Model2,Data1,1,Fold1,0.022
RVA11455,USERCREDLAT(5229),Atom5,Model2,Data1,1,Fold1,0.089
RVA11456,USERCREDLAT(5228),Atom5,Model2,Data1,1,Fold1,0.0
RVA11457,USERCREDLAT(5227),Atom5,Model2,Data1,1,Fold1,1.0
RVA11458,USERCREDLAT(5226),Atom5,Model2,Data1,1,Fold1,1.0
RVA11459,USERCREDLAT(5225),Atom5,Model2,Data1,1,Fold1,0.0
RVA11460,USERCREDLAT(5224),Atom5,Model2,Data1,1,Fold1,1.0
RVA11461,USERCREDLAT(5223),Atom5,Model2,Data1,1,Fold1,1.0
RVA11462,USERCREDLAT(5222),Atom5,Model2,Data1,1,Fold1,0.0
RVA11463,USERCREDLAT(5221),Atom5,Model2,Data1,1,Fold1,1.0
RVA11464,USERCREDLAT(5220),Atom5,Model2,Data1,1,Fold1,1.0
RVA11465,USERCREDLAT(6570),Atom5,Model2,Data1,1,Fold1,0.0
RVA11466,USERCREDLAT(6571),Atom5,Model2,Data1,1,Fold1,0.0
RVA11467,USERCREDLAT(6572),Atom5,Model2,Data1,1,Fold1,1.0
RVA11468,USERCREDLAT(6573),Atom5,Model2,Data1,1,Fold1,0.0
RVA11469,USERCREDLAT(6574),Atom5,Model2,Data1,1,Fold1,0.0
RVA11470,USERCREDLAT(6575),Atom5,Model2,Data1,1,Fold1,1.0
RVA11471,USERCREDLAT(6576),Atom5,Model2,Data1,1,Fold1,1.0
RVA11472,USERCREDLAT(6577),Atom5,Model2,Data1,1,Fold1,1.0
RVA11473,USERCREDLAT(6578),Atom5,Model2,Data1,1,Fold1,1.0
RVA11474,USERCREDLAT(6579),Atom5,Model2,Data1,1,Fold1,0.923
RVA11475,USERCREDLAT(5239),Atom5,Model2,Data1,1,Fold1,1.0
RVA11476,USERCREDLAT(5238),Atom5,Model2,Data1,1,Fold1,0.0
RVA11477,USERCREDLAT(5237),Atom5,Model2,Data1,1,Fold1,0.0
RVA11478,USERCREDLAT(5236),Atom5,Model2,Data1,1,Fold1,0.0
RVA11479,USERCREDLAT(5235),Atom5,Model2,Data1,1,Fold1,0.033
RVA11480,USERCREDLAT(5234),Atom5,Model2,Data1,1,Fold1,0.0
RVA11481,USERCREDLAT(5233),Atom5,Model2,Data1,1,Fold1,0.0
RVA11482,USERCREDLAT(5232),Atom5,Model2,Data1,1,Fold1,1.0
RVA11483,USERCREDLAT(5231),Atom5,Model2,Data1,1,Fold1,0.0
RVA11484,USERCREDLAT(5230),Atom5,Model2,Data1,1,Fold1,1.0
RVA11485,USERCREDLAT(6580),Atom5,Model2,Data1,1,Fold1,0.0
RVA11486,USERCREDLAT(7891),Atom5,Model2,Data1,1,Fold1,0.0
RVA11487,USERCREDLAT(6560),Atom5,Model2,Data1,1,Fold1,1.0
RVA11488,USERCREDLAT(6561),Atom5,Model2,Data1,1,Fold1,1.0
RVA11489,USERCREDLAT(7892),Atom5,Model2,Data1,1,Fold1,1.0
RVA11490,USERCREDLAT(6562),Atom5,Model2,Data1,1,Fold1,0.0
RVA11491,USERCREDLAT(7893),Atom5,Model2,Data1,1,Fold1,0.0
RVA11492,USERCREDLAT(6563),Atom5,Model2,Data1,1,Fold1,0.0
RVA11493,USERCREDLAT(7894),Atom5,Model2,Data1,1,Fold1,1.0
RVA11494,USERCREDLAT(6564),Atom5,Model2,Data1,1,Fold1,1.0
RVA11495,USERCREDLAT(7895),Atom5,Model2,Data1,1,Fold1,1.0
RVA11496,USERCREDLAT(6565),Atom5,Model2,Data1,1,Fold1,1.0
RVA11497,USERCREDLAT(7896),Atom5,Model2,Data1,1,Fold1,1.0
RVA11498,USERCREDLAT(7897),Atom5,Model2,Data1,1,Fold1,0.0
RVA11499,USERCREDLAT(6566),Atom5,Model2,Data1,1,Fold1,1.0
RVA11500,USERCREDLAT(6567),Atom5,Model2,Data1,1,Fold1,1.0
RVA11501,USERCREDLAT(6568),Atom5,Model2,Data1,1,Fold1,0.0
RVA11502,USERCREDLAT(7899),Atom5,Model2,Data1,1,Fold1,1.0
RVA11503,USERCREDLAT(6569),Atom5,Model2,Data1,1,Fold1,0.797
RVA11504,USERCREDLAT(5249),Atom5,Model2,Data1,1,Fold1,0.973
RVA11505,USERCREDLAT(5248),Atom5,Model2,Data1,1,Fold1,0.0
RVA11506,USERCREDLAT(5247),Atom5,Model2,Data1,1,Fold1,1.0
RVA11507,USERCREDLAT(5246),Atom5,Model2,Data1,1,Fold1,1.0
RVA11508,USERCREDLAT(5245),Atom5,Model2,Data1,1,Fold1,0.0
RVA11509,USERCREDLAT(5244),Atom5,Model2,Data1,1,Fold1,0.0
RVA11510,USERCREDLAT(5243),Atom5,Model2,Data1,1,Fold1,0.0
RVA11511,USERCREDLAT(5242),Atom5,Model2,Data1,1,Fold1,0.0
RVA11512,USERCREDLAT(5241),Atom5,Model2,Data1,1,Fold1,0.072
RVA11513,USERCREDLAT(5240),Atom5,Model2,Data1,1,Fold1,0.156
RVA11514,USERCREDLAT(6350),Atom5,Model2,Data1,1,Fold1,0.012
RVA11515,USERCREDLAT(7681),Atom5,Model2,Data1,1,Fold1,1.0
RVA11516,USERCREDLAT(6351),Atom5,Model2,Data1,1,Fold1,0.0
RVA11517,USERCREDLAT(7682),Atom5,Model2,Data1,1,Fold1,1.0
RVA11518,USERCREDLAT(6352),Atom5,Model2,Data1,1,Fold1,0.0
RVA11519,USERCREDLAT(7683),Atom5,Model2,Data1,1,Fold1,1.0
RVA11520,USERCREDLAT(6353),Atom5,Model2,Data1,1,Fold1,0.0
RVA11521,USERCREDLAT(7684),Atom5,Model2,Data1,1,Fold1,0.0
RVA11522,USERCREDLAT(6354),Atom5,Model2,Data1,1,Fold1,0.695
RVA11523,USERCREDLAT(7685),Atom5,Model2,Data1,1,Fold1,1.0
RVA11524,USERCREDLAT(6355),Atom5,Model2,Data1,1,Fold1,0.033
RVA11525,USERCREDLAT(7686),Atom5,Model2,Data1,1,Fold1,0.0
RVA11526,USERCREDLAT(7687),Atom5,Model2,Data1,1,Fold1,0.0
RVA11527,USERCREDLAT(6356),Atom5,Model2,Data1,1,Fold1,1.0
RVA11528,USERCREDLAT(6357),Atom5,Model2,Data1,1,Fold1,1.0
RVA11529,USERCREDLAT(7688),Atom5,Model2,Data1,1,Fold1,1.0
RVA11530,USERCREDLAT(6358),Atom5,Model2,Data1,1,Fold1,0.0
RVA11531,USERCREDLAT(7689),Atom5,Model2,Data1,1,Fold1,1.0
RVA11532,USERCREDLAT(6359),Atom5,Model2,Data1,1,Fold1,0.0
RVA11533,USERCREDLAT(5019),Atom5,Model2,Data1,1,Fold1,1.0
RVA11534,USERCREDLAT(5018),Atom5,Model2,Data1,1,Fold1,0.253
RVA11535,USERCREDLAT(5017),Atom5,Model2,Data1,1,Fold1,0.357
RVA11536,USERCREDLAT(5016),Atom5,Model2,Data1,1,Fold1,1.0
RVA11537,USERCREDLAT(5015),Atom5,Model2,Data1,1,Fold1,0.0
RVA11538,USERCREDLAT(5014),Atom5,Model2,Data1,1,Fold1,1.0
RVA11539,USERCREDLAT(5013),Atom5,Model2,Data1,1,Fold1,0.0
RVA11540,USERCREDLAT(5012),Atom5,Model2,Data1,1,Fold1,1.0
RVA11541,USERCREDLAT(5011),Atom5,Model2,Data1,1,Fold1,1.0
RVA11542,USERCREDLAT(5010),Atom5,Model2,Data1,1,Fold1,0.0
RVA11543,USERCREDLAT(7690),Atom5,Model2,Data1,1,Fold1,1.0
RVA11544,USERCREDLAT(6360),Atom5,Model2,Data1,1,Fold1,0.0
RVA11545,USERCREDLAT(7691),Atom5,Model2,Data1,1,Fold1,1.0
RVA11546,USERCREDLAT(7670),Atom5,Model2,Data1,1,Fold1,0.771
RVA11547,USERCREDLAT(6340),Atom5,Model2,Data1,1,Fold1,0.0
RVA11548,USERCREDLAT(7671),Atom5,Model2,Data1,1,Fold1,0.0
RVA11549,USERCREDLAT(7672),Atom5,Model2,Data1,1,Fold1,0.0
RVA11550,USERCREDLAT(6341),Atom5,Model2,Data1,1,Fold1,1.0
RVA11551,USERCREDLAT(6342),Atom5,Model2,Data1,1,Fold1,0.0
RVA11552,USERCREDLAT(7673),Atom5,Model2,Data1,1,Fold1,1.0
RVA11553,USERCREDLAT(6343),Atom5,Model2,Data1,1,Fold1,0.0
RVA11554,USERCREDLAT(7674),Atom5,Model2,Data1,1,Fold1,1.0
RVA11555,USERCREDLAT(6344),Atom5,Model2,Data1,1,Fold1,0.0
RVA11556,USERCREDLAT(7675),Atom5,Model2,Data1,1,Fold1,0.923
RVA11557,USERCREDLAT(6345),Atom5,Model2,Data1,1,Fold1,0.903
RVA11558,USERCREDLAT(7676),Atom5,Model2,Data1,1,Fold1,0.0
RVA11559,USERCREDLAT(6346),Atom5,Model2,Data1,1,Fold1,1.0
RVA11560,USERCREDLAT(7677),Atom5,Model2,Data1,1,Fold1,1.0
RVA11561,USERCREDLAT(7678),Atom5,Model2,Data1,1,Fold1,0.0
RVA11562,USERCREDLAT(6347),Atom5,Model2,Data1,1,Fold1,1.0
RVA11563,USERCREDLAT(7679),Atom5,Model2,Data1,1,Fold1,0.0
RVA11564,USERCREDLAT(6348),Atom5,Model2,Data1,1,Fold1,1.0
RVA11565,USERCREDLAT(6349),Atom5,Model2,Data1,1,Fold1,0.0
RVA11566,USERCREDLAT(5029),Atom5,Model2,Data1,1,Fold1,1.0
RVA11567,USERCREDLAT(5028),Atom5,Model2,Data1,1,Fold1,1.0
RVA11568,USERCREDLAT(5027),Atom5,Model2,Data1,1,Fold1,1.0
RVA11569,USERCREDLAT(5026),Atom5,Model2,Data1,1,Fold1,1.0
RVA11570,USERCREDLAT(5025),Atom5,Model2,Data1,1,Fold1,0.0
RVA11571,USERCREDLAT(5024),Atom5,Model2,Data1,1,Fold1,0.0
RVA11572,USERCREDLAT(5023),Atom5,Model2,Data1,1,Fold1,0.771
RVA11573,USERCREDLAT(5022),Atom5,Model2,Data1,1,Fold1,1.0
RVA11574,USERCREDLAT(5021),Atom5,Model2,Data1,1,Fold1,1.0
RVA11575,USERCREDLAT(5020),Atom5,Model2,Data1,1,Fold1,0.968
RVA11576,USERCREDLAT(6372),Atom5,Model2,Data1,1,Fold1,0.017
RVA11577,USERCREDLAT(5040),Atom5,Model2,Data1,1,Fold1,1.0
RVA11578,USERCREDLAT(6373),Atom5,Model2,Data1,1,Fold1,1.0
RVA11579,USERCREDLAT(6374),Atom5,Model2,Data1,1,Fold1,0.0
RVA11580,USERCREDLAT(6375),Atom5,Model2,Data1,1,Fold1,0.0
RVA11581,USERCREDLAT(6376),Atom5,Model2,Data1,1,Fold1,0.0
RVA11582,USERCREDLAT(6377),Atom5,Model2,Data1,1,Fold1,0.219
RVA11583,USERCREDLAT(6378),Atom5,Model2,Data1,1,Fold1,1.0
RVA11584,USERCREDLAT(6379),Atom5,Model2,Data1,1,Fold1,0.022
RVA11585,USERCREDLAT(5039),Atom5,Model2,Data1,1,Fold1,0.0
RVA11586,USERCREDLAT(5038),Atom5,Model2,Data1,1,Fold1,0.033
RVA11587,USERCREDLAT(5037),Atom5,Model2,Data1,1,Fold1,0.0
RVA11588,USERCREDLAT(5036),Atom5,Model2,Data1,1,Fold1,0.0
RVA11589,USERCREDLAT(5035),Atom5,Model2,Data1,1,Fold1,1.0
RVA11590,USERCREDLAT(5034),Atom5,Model2,Data1,1,Fold1,0.0
RVA11591,USERCREDLAT(5033),Atom5,Model2,Data1,1,Fold1,0.0
RVA11592,USERCREDLAT(6380),Atom5,Model2,Data1,1,Fold1,0.0
RVA11593,USERCREDLAT(5032),Atom5,Model2,Data1,1,Fold1,1.0
RVA11594,USERCREDLAT(5031),Atom5,Model2,Data1,1,Fold1,0.031
RVA11595,USERCREDLAT(6381),Atom5,Model2,Data1,1,Fold1,0.0
RVA11596,USERCREDLAT(6382),Atom5,Model2,Data1,1,Fold1,0.01
RVA11597,USERCREDLAT(5030),Atom5,Model2,Data1,1,Fold1,1.0
RVA11598,USERCREDLAT(7692),Atom5,Model2,Data1,1,Fold1,0.0
RVA11599,USERCREDLAT(5051),Atom5,Model2,Data1,1,Fold1,1.0
RVA11600,USERCREDLAT(6361),Atom5,Model2,Data1,1,Fold1,1.0
RVA11601,USERCREDLAT(5050),Atom5,Model2,Data1,1,Fold1,0.033
RVA11602,USERCREDLAT(7693),Atom5,Model2,Data1,1,Fold1,0.0
RVA11603,USERCREDLAT(6362),Atom5,Model2,Data1,1,Fold1,1.0
RVA11604,USERCREDLAT(6363),Atom5,Model2,Data1,1,Fold1,0.0
RVA11605,USERCREDLAT(7694),Atom5,Model2,Data1,1,Fold1,1.0
RVA11606,USERCREDLAT(7695),Atom5,Model2,Data1,1,Fold1,0.0
RVA11607,USERCREDLAT(6364),Atom5,Model2,Data1,1,Fold1,1.0
RVA11608,USERCREDLAT(7696),Atom5,Model2,Data1,1,Fold1,0.0
RVA11609,USERCREDLAT(6365),Atom5,Model2,Data1,1,Fold1,1.0
RVA11610,USERCREDLAT(7697),Atom5,Model2,Data1,1,Fold1,0.0
RVA11611,USERCREDLAT(6366),Atom5,Model2,Data1,1,Fold1,1.0
RVA11612,USERCREDLAT(6367),Atom5,Model2,Data1,1,Fold1,0.0
RVA11613,USERCREDLAT(7698),Atom5,Model2,Data1,1,Fold1,0.233
RVA11614,USERCREDLAT(6368),Atom5,Model2,Data1,1,Fold1,0.066
RVA11615,USERCREDLAT(7699),Atom5,Model2,Data1,1,Fold1,0.033
RVA11616,USERCREDLAT(6369),Atom5,Model2,Data1,1,Fold1,1.0
RVA11617,USERCREDLAT(5049),Atom5,Model2,Data1,1,Fold1,1.0
RVA11618,USERCREDLAT(5048),Atom5,Model2,Data1,1,Fold1,0.0
RVA11619,USERCREDLAT(5047),Atom5,Model2,Data1,1,Fold1,1.0
RVA11620,USERCREDLAT(5046),Atom5,Model2,Data1,1,Fold1,1.0
RVA11621,USERCREDLAT(5045),Atom5,Model2,Data1,1,Fold1,1.0
RVA11622,USERCREDLAT(5044),Atom5,Model2,Data1,1,Fold1,0.0
RVA11623,USERCREDLAT(5043),Atom5,Model2,Data1,1,Fold1,1.0
RVA11624,USERCREDLAT(5042),Atom5,Model2,Data1,1,Fold1,0.771
RVA11625,USERCREDLAT(6370),Atom5,Model2,Data1,1,Fold1,0.0
RVA11626,USERCREDLAT(5041),Atom5,Model2,Data1,1,Fold1,0.0
RVA11627,USERCREDLAT(6371),Atom5,Model2,Data1,1,Fold1,0.0
RVA11628,USERCREDLAT(5062),Atom5,Model2,Data1,1,Fold1,1.0
RVA11629,USERCREDLAT(6394),Atom5,Model2,Data1,1,Fold1,0.0
RVA11630,USERCREDLAT(5061),Atom5,Model2,Data1,1,Fold1,0.0
RVA11631,USERCREDLAT(6395),Atom5,Model2,Data1,1,Fold1,0.0
RVA11632,USERCREDLAT(6396),Atom5,Model2,Data1,1,Fold1,0.0
RVA11633,USERCREDLAT(5060),Atom5,Model2,Data1,1,Fold1,1.0
RVA11634,USERCREDLAT(6397),Atom5,Model2,Data1,1,Fold1,0.033
RVA11635,USERCREDLAT(6398),Atom5,Model2,Data1,1,Fold1,0.0
RVA11636,USERCREDLAT(6399),Atom5,Model2,Data1,1,Fold1,1.0
RVA11637,USERCREDLAT(5059),Atom5,Model2,Data1,1,Fold1,1.0
RVA11638,USERCREDLAT(5058),Atom5,Model2,Data1,1,Fold1,1.0
RVA11639,USERCREDLAT(5056),Atom5,Model2,Data1,1,Fold1,1.0
RVA11640,USERCREDLAT(5055),Atom5,Model2,Data1,1,Fold1,0.021
RVA11641,USERCREDLAT(5054),Atom5,Model2,Data1,1,Fold1,0.0
RVA11642,USERCREDLAT(5053),Atom5,Model2,Data1,1,Fold1,0.0
RVA11643,USERCREDLAT(5052),Atom5,Model2,Data1,1,Fold1,0.0
RVA11644,USERCREDLAT(5073),Atom5,Model2,Data1,1,Fold1,0.0
RVA11645,USERCREDLAT(6383),Atom5,Model2,Data1,1,Fold1,1.0
RVA11646,USERCREDLAT(6384),Atom5,Model2,Data1,1,Fold1,0.0
RVA11647,USERCREDLAT(5072),Atom5,Model2,Data1,1,Fold1,1.0
RVA11648,USERCREDLAT(6385),Atom5,Model2,Data1,1,Fold1,0.0
RVA11649,USERCREDLAT(5071),Atom5,Model2,Data1,1,Fold1,1.0
RVA11650,USERCREDLAT(5070),Atom5,Model2,Data1,1,Fold1,0.033
RVA11651,USERCREDLAT(6386),Atom5,Model2,Data1,1,Fold1,0.0
RVA11652,USERCREDLAT(6387),Atom5,Model2,Data1,1,Fold1,1.0
RVA11653,USERCREDLAT(6388),Atom5,Model2,Data1,1,Fold1,1.0
RVA11654,USERCREDLAT(6389),Atom5,Model2,Data1,1,Fold1,0.713
RVA11655,USERCREDLAT(5069),Atom5,Model2,Data1,1,Fold1,1.0
RVA11656,USERCREDLAT(5068),Atom5,Model2,Data1,1,Fold1,0.0
RVA11657,USERCREDLAT(5067),Atom5,Model2,Data1,1,Fold1,0.502
RVA11658,USERCREDLAT(5066),Atom5,Model2,Data1,1,Fold1,0.0
RVA11659,USERCREDLAT(6390),Atom5,Model2,Data1,1,Fold1,0.0
RVA11660,USERCREDLAT(5065),Atom5,Model2,Data1,1,Fold1,0.033
RVA11661,USERCREDLAT(6391),Atom5,Model2,Data1,1,Fold1,0.0
RVA11662,USERCREDLAT(5064),Atom5,Model2,Data1,1,Fold1,1.0
RVA11663,USERCREDLAT(6392),Atom5,Model2,Data1,1,Fold1,1.0
RVA11664,USERCREDLAT(6393),Atom5,Model2,Data1,1,Fold1,0.0
RVA11665,USERCREDLAT(5063),Atom5,Model2,Data1,1,Fold1,1.0
RVA11666,USERCREDLAT(5084),Atom5,Model2,Data1,1,Fold1,0.771
RVA11667,USERCREDLAT(5083),Atom5,Model2,Data1,1,Fold1,0.033
RVA11668,USERCREDLAT(5082),Atom5,Model2,Data1,1,Fold1,1.0
RVA11669,USERCREDLAT(5081),Atom5,Model2,Data1,1,Fold1,0.0
RVA11670,USERCREDLAT(5080),Atom5,Model2,Data1,1,Fold1,0.0
RVA11671,USERCREDLAT(5079),Atom5,Model2,Data1,1,Fold1,1.0
RVA11672,USERCREDLAT(5078),Atom5,Model2,Data1,1,Fold1,1.0
RVA11673,USERCREDLAT(5077),Atom5,Model2,Data1,1,Fold1,1.0
RVA11674,USERCREDLAT(5076),Atom5,Model2,Data1,1,Fold1,1.0
RVA11675,USERCREDLAT(5075),Atom5,Model2,Data1,1,Fold1,1.0
RVA11676,USERCREDLAT(5074),Atom5,Model2,Data1,1,Fold1,1.0
RVA11677,USERCREDLAT(5095),Atom5,Model2,Data1,1,Fold1,0.0
RVA11678,USERCREDLAT(5094),Atom5,Model2,Data1,1,Fold1,1.0
RVA11679,USERCREDLAT(5093),Atom5,Model2,Data1,1,Fold1,1.0
RVA11680,USERCREDLAT(5092),Atom5,Model2,Data1,1,Fold1,0.0
RVA11681,USERCREDLAT(5091),Atom5,Model2,Data1,1,Fold1,0.033
RVA11682,USERCREDLAT(5090),Atom5,Model2,Data1,1,Fold1,0.0
RVA11683,USERCREDLAT(5089),Atom5,Model2,Data1,1,Fold1,0.0
RVA11684,USERCREDLAT(5088),Atom5,Model2,Data1,1,Fold1,1.0
RVA11685,USERCREDLAT(5087),Atom5,Model2,Data1,1,Fold1,1.0
RVA11686,USERCREDLAT(5086),Atom5,Model2,Data1,1,Fold1,0.0
RVA11687,USERCREDLAT(5085),Atom5,Model2,Data1,1,Fold1,1.0
RVA11688,USERCREDLAT(15141),Atom5,Model2,Data1,1,Fold1,0.0
RVA11689,USERCREDLAT(15142),Atom5,Model2,Data1,1,Fold1,0.267
RVA11690,USERCREDLAT(15140),Atom5,Model2,Data1,1,Fold1,0.713
RVA11691,USERCREDLAT(15145),Atom5,Model2,Data1,1,Fold1,0.0
RVA11692,USERCREDLAT(15146),Atom5,Model2,Data1,1,Fold1,0.0
RVA11693,USERCREDLAT(15143),Atom5,Model2,Data1,1,Fold1,0.982
RVA11694,USERCREDLAT(15144),Atom5,Model2,Data1,1,Fold1,0.0
RVA11695,USERCREDLAT(15149),Atom5,Model2,Data1,1,Fold1,0.022
RVA11696,USERCREDLAT(15147),Atom5,Model2,Data1,1,Fold1,0.0
RVA11697,USERCREDLAT(15148),Atom5,Model2,Data1,1,Fold1,0.0
RVA11698,USERCREDLAT(5099),Atom5,Model2,Data1,1,Fold1,1.0
RVA11699,USERCREDLAT(5098),Atom5,Model2,Data1,1,Fold1,0.0
RVA11700,USERCREDLAT(5097),Atom5,Model2,Data1,1,Fold1,1.0
RVA11701,USERCREDLAT(5096),Atom5,Model2,Data1,1,Fold1,1.0
RVA11702,USERCREDLAT(15152),Atom5,Model2,Data1,1,Fold1,1.0
RVA11703,USERCREDLAT(15153),Atom5,Model2,Data1,1,Fold1,0.033
RVA11704,USERCREDLAT(15150),Atom5,Model2,Data1,1,Fold1,1.0
RVA11705,USERCREDLAT(15151),Atom5,Model2,Data1,1,Fold1,0.033
RVA11706,USERCREDLAT(15156),Atom5,Model2,Data1,1,Fold1,0.0
RVA11707,USERCREDLAT(15157),Atom5,Model2,Data1,1,Fold1,1.0
RVA11708,USERCREDLAT(15154),Atom5,Model2,Data1,1,Fold1,1.0
RVA11709,USERCREDLAT(15155),Atom5,Model2,Data1,1,Fold1,0.0
RVA11710,USERCREDLAT(15158),Atom5,Model2,Data1,1,Fold1,1.0
RVA11711,USERCREDLAT(15159),Atom5,Model2,Data1,1,Fold1,1.0
RVA11712,USERCREDLAT(15120),Atom5,Model2,Data1,1,Fold1,0.0
RVA11713,USERCREDLAT(15123),Atom5,Model2,Data1,1,Fold1,0.0
RVA11714,USERCREDLAT(15124),Atom5,Model2,Data1,1,Fold1,0.0
RVA11715,USERCREDLAT(15121),Atom5,Model2,Data1,1,Fold1,1.0
RVA11716,USERCREDLAT(15122),Atom5,Model2,Data1,1,Fold1,1.0
RVA11717,USERCREDLAT(15127),Atom5,Model2,Data1,1,Fold1,0.0
RVA11718,USERCREDLAT(15128),Atom5,Model2,Data1,1,Fold1,1.0
RVA11719,USERCREDLAT(15125),Atom5,Model2,Data1,1,Fold1,0.0
RVA11720,USERCREDLAT(15126),Atom5,Model2,Data1,1,Fold1,1.0
RVA11721,USERCREDLAT(15129),Atom5,Model2,Data1,1,Fold1,1.0
